Start	 End 	 Ontology	   Term				 ArtclTerm
3632     3638    GO:0045292        mRNA cis splicing, via spliceosome    "splice"
4051     4058    GO:0030428        cell septum                   "septum."
2504     2508    GO:0031672        A band                        "band"
3764     3768    GO:0019013        viral nucleocapsid            "core"
1253     1258    GO:0005623        cell                          "cells"
1295     1300    GO:0005623        cell                          "cell."
1666     1675    GO:0045292        mRNA cis splicing, via spliceosome    "splicing."
1706     1721    GO:0006351        transcription, DNA-templated          "transcriptional"
1977     1986    GO:0003675        obsolete protein              "proteins,"
1992     2005    GO:0044214        spanning component of plasma membrane         "transmembrane"
1992     2005    GO:0016021        integral component of membrane        "transmembrane"
2035     2048    GO:0005622        intracellular                 "intracellular"
2058     2071    GO:0005576        extracellular region          "extracellular"
2288     2296    GO:0045292        mRNA cis splicing, via spliceosome    "splicing"
3466     3470    GO:0043336        site-specific telomere resolvase activity     "rest"
3633     3646    GO:0044214        spanning component of plasma membrane         "transmembrane"
3633     3646    GO:0016021        integral component of membrane        "transmembrane"
