Start	 End 	 Ontology	   Term				 ArtclTerm
2681     2690    GO:0043495        protein anchor                "anchoring"
3070     3077    GO:0004239        obsolete methionyl aminopeptidase activity    "Mapping"
3099     3109    GO:0005694        chromosome                    "Chromosome"
3191     3199    GO:0004239        obsolete methionyl aminopeptidase activity    "mapping,"
3200     3209    GO:0043495        protein anchor                "anchoring"
3742     3747    GO:0004617        phosphoglycerate dehydrogenase activity       "Serum"
3911     3921    GO:0005694        chromosome                    "Chromosome"
4274     4281    GO:0004239        obsolete methionyl aminopeptidase activity    "Mapping"
4303     4313    GO:0005694        chromosome                    "Chromosome"
4444     4452    GO:0004239        obsolete methionyl aminopeptidase activity    "mapping,"
4453     4462    GO:0043495        protein anchor                "anchoring"
5039     5044    GO:0004617        phosphoglycerate dehydrogenase activity       "Serum"
5316     5321    GO:0004617        phosphoglycerate dehydrogenase activity       "Serum"
5804     5814    GO:0005694        chromosome                    "Chromosome"
6000     6008    GO:0004239        obsolete methionyl aminopeptidase activity    "mapping,"
6009     6018    GO:0043495        protein anchor                "anchoring"
6458     6463    GO:0004617        phosphoglycerate dehydrogenase activity       "serum"
6467     6472    GO:0016265        death                         "death"
7088     7099    GO:0005694        chromosome                    "Chromosome;"
7171     7182    GO:0005694        chromosome                    "Chromosomes"
