Start	 End 	 Ontology	   Term				 ArtclTerm
4387     4392    GO:0004617        phosphoglycerate dehydrogenase activity       "serum"
4437     4447    GO:0003823        antigen binding               "antibodies"
4437     4447    GO:0019815        B cell receptor complex       "antibodies"
4437     4447    GO:0042571        immunoglobulin complex, circulating   "antibodies"
4586     4596    GO:0003823        antigen binding               "antibodies"
4586     4596    GO:0019815        B cell receptor complex       "antibodies"
4586     4596    GO:0042571        immunoglobulin complex, circulating   "antibodies"
5214     5225    GO:0003823        antigen binding               "antibodies;"
5214     5225    GO:0019815        B cell receptor complex       "antibodies;"
5214     5225    GO:0042571        immunoglobulin complex, circulating   "antibodies;"
6105     6125    GO:0031012        extracellular matrix          "extracellular matrix"
807      812     GO:0005623        cell                          "cells"
910      919     GO:0097194        execution phase of apoptosis          "Apoptosis"
910      919     GO:0006915        apoptotic process             "Apoptosis"
1395     1404    GO:0097194        execution phase of apoptosis          "apoptosis"
1395     1404    GO:0006915        apoptotic process             "apoptosis"
1498     1513    GO:0016310        phosphorylation               "phosphorylation"
1663     1670    GO:0007067        mitotic nuclear division      "mitotic"
1671     1676    GO:0005623        cell                          "cells"
1760     1767    GO:0007067        mitotic nuclear division      "mitotic"
1768     1773    GO:0005623        cell                          "cells"
2106     2111    GO:0005623        cell                          "cells"
3154     3163    GO:0009058        biosynthetic process          "Formation"
3745     3760    GO:0010467        gene expression               "gene expression"
4011     4016    GO:0005623        cell                          "cells"
4100     4109    GO:0009058        biosynthetic process          "formation"
5460     5465    GO:0005623        cell                          "cells"
5782     5787    GO:0005623        cell                          "cells"
14       18      GO:0005623        cell                          "cell"
83       88      GO:0005623        cell                          "cells"
227      232     GO:0005623        cell                          "cells"
294      303     GO:0009058        biosynthetic process          "formation"
380      389     GO:0009058        biosynthetic process          "formation"
522      531     GO:0023052        signaling                     "Signaling"
614      619     GO:0007568        aging                         "Aging"
831      836     GO:0005623        cell                          "cells"
1019     1024    GO:0005623        cell                          "cells"
1505     1510    GO:0005623        cell                          "cells"
1562     1567    GO:0005623        cell                          "cells"
1643     1647    GO:0005623        cell                          "cell"
1938     1943    GO:0005623        cell                          "cells"
2814     2823    GO:0023052        signaling                     "signaling"
