Start	End	Ontology	Ontology Term	Annotated Term
4394	4408	GO:0051170	nuclear		import
4425	4430	GO:0005623	cell		cells
4647	4653	GO:0007602	phototransduction	opsin,
4647	4653	GO:0015053	obsolete	opsin
4647	4653	GO:0016918	retinal		binding
4647	4653	GO:0009881	photoreceptor	activity
4647	4653	GO:0046876	3,4-didehydroretinal	binding
4701	4706	GO:0007602	phototransduction	opsin
4701	4706	GO:0015053	obsolete	opsin
4701	4706	GO:0016918	retinal		binding
4701	4706	GO:0009881	photoreceptor	activity
4701	4706	GO:0046876	3,4-didehydroretinal	binding
4851	4860	GO:0003777	microtubule	motor
5300	5310	GO:0004299	obsolete	proteasome
5300	5310	GO:0000502	proteasome	complex
5371	5385	GO:0051168	nuclear		export
5481	5496	GO:0016874	ligase		activity
5616	5625	GO:0005829	cytosol		cytosolic
5644	5651	GO:0005096	GTPase		activator
5659	5668	GO:0005829	cytosol		cytosolic
5681	5701	GO:0005643	nuclear		pore
5940	5952	GO:0051179	localization	localization
5968	5975	GO:0043205	fibril		fibrils
5991	6004	GO:0005643	nuclear		pore
6111	6123	GO:0009405	pathogenesis	pathogenesis
6282	6293	GO:0009056	catabolic	process
6400	6410	GO:0004299	obsolete	proteasome
6400	6410	GO:0000502	proteasome	complex
171	190	GO:0030163	protein	catabolic
518	524	GO:0040007	growth	growth
601	614	GO:0005739	mitochondrion	mitochondria,
676	687	GO:0009056	catabolic	process
957	972	GO:0009987	cellular	process
1298	1309	GO:0008152	metabolic	process
1945	1953	GO:0003675	obsolete	protein
2154	2158	GO:0005488	binding	bind
2289	2297	GO:0003675	obsolete	protein
2649	2659	GO:0003823	antigen	binding
2649	2659	GO:0019815	B	cell
2649	2659	GO:0042571	immunoglobulin	complex,
2857	2876	GO:0051131	chaperone-mediated	protein
2857	2876	GO:0006457	protein	folding
2857	2876	GO:0003754	obsolete	chaperone
2857	2876	GO:0006461	protein	complex
2857	2876	GO:0044183	protein	binding
2857	2876	GO:0051082	unfolded	protein
2967	2985	GO:0051131	chaperone-mediated	protein
2967	2985	GO:0006457	protein	folding
2967	2985	GO:0003754	obsolete	chaperone
2967	2985	GO:0006461	protein	complex
2967	2985	GO:0044183	protein	binding
2967	2985	GO:0051082	unfolded	protein
3040	3047	GO:0005488	binding	binding
3287	3294	GO:0005488	binding	binding
3482	3487	GO:0005488	binding	bound
3531	3538	GO:0005488	binding	binding
4368	4377	GO:0005829	cytosol	cytosolic
4751	4757	GO:0040007	growth	growth
5092	5102	GO:0003823	antigen	binding
5092	5102	GO:0019815	B	cell
5092	5102	GO:0042571	immunoglobulin	complex,
5314	5324	GO:0003823	antigen	binding
5314	5324	GO:0019815	B	cell
5314	5324	GO:0042571	immunoglobulin	complex,
5440	5450	GO:0003823	antigen	binding
5440	5450	GO:0019815	B	cell
5440	5450	GO:0042571	immunoglobulin	complex,
5833	5840	GO:0005488	binding	binding
6236	6243	GO:0003777	microtubule	motor
6336	6347	GO:0004600	obsolete	cyclophilin
6336	6347	GO:0016018	cyclosporin	A
1270	1278	GO:0007610	behavior	behavior
2779	2789	GO:0003823	antigen	binding
2779	2789	GO:0019815	B	cell
2779	2789	GO:0042571	immunoglobulin	complex,
2804	2812	GO:0003675	obsolete	protein
2848	2860	GO:0005739	mitochondrion	mitochondria
2886	2898	GO:0051179	localization	Localization
3257	3269	GO:0051179	localization	localization
3694	3706	GO:0051179	localization	localization
4510	4514	GO:0005623	cell	cell
5197	5202	GO:0005623	cell	cells
5283	5294	GO:0006280	obsolete	mutagenesis
5393	5404	GO:0006280	obsolete	mutagenesis
5502	5510	GO:0003675	obsolete	protein
5517	5527	GO:0065007	biological	regulation
5544	5552	GO:0045292	mRNA	cis
5850	5862	GO:0044297	cell	body
5939	5954	GO:0006351	transcription,	DNA-templated
601	607	GO:0005623	cell	cells.
728	733	GO:0005623	cell	cell;
1218	1229	GO:0006096	glycolytic	process
1305	1324	GO:0097009	energy	homeostasis
3022	3029	GO:0003675	obsolete	protein
3252	3268	GO:0005635	nuclear	envelope
3399	3409	GO:0003823	antigen	binding
3399	3409	GO:0019815	B	cell
3399	3409	GO:0042571	immunoglobulin	complex,
3653	3660	GO:0003675	obsolete	protein
4085	4094	GO:0008152	metabolic	process
4085	4094	GO:0007552	metamorphosis	Metabolic
4711	4717	GO:0040007	growth	Growth
4936	4942	GO:0040007	growth	growth
5619	5626	GO:0051235	maintenance	of
5692	5696	GO:0043336	site-specific	telomere
5875	5885	GO:0009058	biosynthetic	process
5890	5896	GO:0098657	import	into
6433	6447	GO:0046323	glucose	import
6514	6530	GO:0006094	gluconeogenesis	gluconeogenesis,
6656	6669	GO:0006094	gluconeogenesis	gluconeogenic
6879	6894	GO:0006094	gluconeogenesis	gluconeogenesis
183	201	GO:0006007	glucose	catabolic
211	220	GO:0008152	metabolic	process
211	220	GO:0007552	metamorphosis	Metabolic
390	398	GO:0033867	Fas-activated	serine/threonine
545	553	GO:0033867	Fas-activated	serine/threonine
558	564	GO:0033867	Fas-activated	serine/threonine
648	662	GO:0046323	glucose	import
677	684	GO:0016088	obsolete	insulin
1211	1220	GO:0008152	metabolic	process
1211	1220	GO:0007552	metamorphosis	metabolic
2401	2424	GO:0009881	photoreceptor	activity
4814	4833	GO:0097009	energy	homeostasis
4968	4986	GO:0051131	chaperone-mediated	protein
4968	4986	GO:0006457	protein	folding
4968	4986	GO:0003754	obsolete	chaperone
4968	4986	GO:0006461	protein	complex
4968	4986	GO:0044183	protein	binding
4968	4986	GO:0051082	unfolded	protein
5158	5167	GO:0009058	biosynthetic	process
5275	5285	GO:0051235	maintenance	of
5293	5300	GO:0005488	binding	binding
314	332	GO:0051131	chaperone-mediated	protein
314	332	GO:0006457	protein	folding
314	332	GO:0003754	obsolete	chaperone
314	332	GO:0006461	protein	complex
314	332	GO:0044183	protein	binding
314	332	GO:0051082	unfolded	protein
676	695	GO:0051131	chaperone-mediated	protein
676	695	GO:0006457	protein	folding
676	695	GO:0003754	obsolete	chaperone
676	695	GO:0006461	protein	complex
676	695	GO:0044183	protein	binding
676	695	GO:0051082	unfolded	protein
713	724	GO:0009056	catabolic	process
1144	1156	GO:0009056	catabolic	process
1576	1581	GO:0005623	cell	cell.
1643	1648	GO:0007602	phototransduction	opsin
1643	1648	GO:0015053	obsolete	opsin
1643	1648	GO:0016918	retinal	binding
1643	1648	GO:0009881	photoreceptor	activity
1643	1648	GO:0046876	3,4-didehydroretinal	binding
2290	2300	GO:0004299	obsolete	proteasome
2290	2300	GO:0000502	proteasome	complex
2428	2436	GO:0003675	obsolete	protein
2519	2530	GO:0006508	proteolysis	proteolysis
2838	2844	GO:0040007	growth	growth
2922	2932	GO:0065007	biological	regulation
2992	3002	GO:0006096	glycolytic	process
3056	3066	GO:0004299	obsolete	proteasome
3056	3066	GO:0000502	proteasome	complex
3365	3376	GO:0042592	homeostatic	process
3765	3769	GO:0004235	obsolete	matrilysin
4117	4130	GO:0005622	intracellular	intracellular
4249	4262	GO:0022804	active	transmembrane
4425	4438	GO:0005622	intracellular	intracellular
4794	4813	GO:0097009	energy	homeostasis
4845	4863	GO:0051131	chaperone-mediated	protein
4845	4863	GO:0006457	protein	folding
4845	4863	GO:0003754	obsolete	chaperone
4845	4863	GO:0006461	protein	complex
4845	4863	GO:0044183	protein	binding
4845	4863	GO:0051082	unfolded	protein
4900	4910	GO:0004299	obsolete	proteasome
4900	4910	GO:0000502	proteasome	complex
5013	5024	GO:0009056	catabolic	process
5052	5066	GO:0051170	nuclear	import
5753	5758	GO:0007568	aging	aging
5951	5970	GO:0008152	metabolic	process
6079	6088	GO:0008152	metabolic	process
6079	6088	GO:0007552	metamorphosis	Metabolic
6155	6160	GO:0030315	T-tubule	triad
6273	6285	GO:0009056	catabolic	process
6474	6478	GO:0004235	obsolete	matrilysin
6743	6754	GO:0009056	catabolic	process
7036	7049	GO:0005622	intracellular	intracellular
7137	7141	GO:0004235	obsolete	matrilysin
7145	7161	GO:0016310	phosphorylation	phosphorylation.
277	285	GO:0003675	obsolete	protein
636	643	GO:0007067	mitotic	nuclear
669	690	GO:0051292	nuclear	pore
722	726	GO:0005623	cell	cell
967	975	GO:0003675	obsolete	protein
1865	1871	GO:0007618	mating	mating
1865	1871	GO:1990277	parasexual	conjugation
1865	1871	GO:0000747	conjugation	with
1865	1871	GO:0009291	unidirectional	conjugation
2513	2519	GO:0040007	growth	growth
2554	2560	GO:0040007	growth	growth
2920	2931	GO:0006280	obsolete	mutagenesis
2967	2978	GO:0006280	obsolete	mutagenesis
3494	3502	GO:0003675	obsolete	protein
3585	3595	GO:0003823	antigen	binding
3585	3595	GO:0019815	B	cell
3585	3595	GO:0042571	immunoglobulin	complex,
3933	3941	GO:0003823	antigen	binding
3933	3941	GO:0019815	B	cell
3933	3941	GO:0042571	immunoglobulin	complex,
3980	3989	GO:0003823	antigen	binding
3980	3989	GO:0019815	B	cell
3980	3989	GO:0042571	immunoglobulin	complex,
4611	4630	GO:0004396	hexokinase	activity
4725	4733	GO:0003675	obsolete	protein
4886	4897	GO:0003823	antigen	binding
4886	4897	GO:0019815	B	cell
4886	4897	GO:0042571	immunoglobulin	complex,
5084	5094	GO:0003823	antigen	binding
5084	5094	GO:0019815	B	cell
5084	5094	GO:0042571	immunoglobulin	complex,
5155	5163	GO:0003823	antigen	binding
5155	5163	GO:0019815	B	cell
5155	5163	GO:0042571	immunoglobulin	complex,
5238	5248	GO:0003823	antigen	binding
5238	5248	GO:0019815	B	cell
5238	5248	GO:0042571	immunoglobulin	complex,
5352	5362	GO:0003823	antigen	binding
5352	5362	GO:0019815	B	cell
5352	5362	GO:0042571	immunoglobulin	complex,
303	308	GO:0005623	cell	cells
540	550	GO:0003823	antigen	binding
540	550	GO:0019815	B	cell
540	550	GO:0042571	immunoglobulin	complex,
640	650	GO:0003823	antigen	binding
640	650	GO:0019815	B	cell
640	650	GO:0042571	immunoglobulin	complex,
713	722	GO:0003675	obsolete	protein
849	861	GO:0051179	localization	localization
865	873	GO:0003675	obsolete	protein
1375	1382	GO:0003675	obsolete	protein
2405	2409	GO:0005623	cell	cell
2504	2515	GO:0006280	obsolete	mutagenesis
3819	3826	GO:0003675	obsolete	protein
3998	4003	GO:0031672	A	band
4039	4045	GO:0031672	A	band
4453	4468	GO:0008218	bioluminescence	Bioluminescence
4774	4783	GO:0008152	metabolic	process
4774	4783	GO:0007552	metamorphosis	Metabolic
4852	4861	GO:0007565	female	pregnancy
5417	5424	GO:0016088	obsolete	insulin
5546	5553	GO:0016088	obsolete	insulin
6461	6468	GO:0003809	obsolete	thrombin
7138	7148	GO:0003823	antigen	binding
7138	7148	GO:0019815	B	cell
7138	7148	GO:0042571	immunoglobulin	complex,
264	274	GO:0003823	antigen	binding
264	274	GO:0019815	B	cell
264	274	GO:0042571	immunoglobulin	complex,
1209	1218	GO:0008152	metabolic	process
1209	1218	GO:0007552	metamorphosis	Metabolic
1531	1541	GO:0003823	antigen	binding
1531	1541	GO:0019815	B	cell
1531	1541	GO:0042571	immunoglobulin	complex,
1899	1919	GO:0005643	nuclear	pore
