Start	End	Ontology	Ontology Term	Annotated Term
1467	1486	GO:0047077	Photinus-luciferin	4-monooxygenase
1467	1486	GO:0050397	Watasenia-luciferin	2-monooxygenase
1467	1486	GO:0050248	Renilla-luciferin	2-monooxygenase
1523	1528	GO:0005623	cell	cells
1549	1568	GO:0047712	Cypridina-luciferin	2-monooxygenase
1549	1568	GO:0045289	luciferin	monooxygenase
1549	1568	GO:0047077	Photinus-luciferin	4-monooxygenase
1549	1568	GO:0050397	Watasenia-luciferin	2-monooxygenase
1549	1568	GO:0050248	Renilla-luciferin	2-monooxygenase
1603	1609	GO:0005623	cell	cells,
1651	1657	GO:0005623	cell	cells.
1735	1739	GO:0005623	cell	cell
1775	1788	GO:0005622	intracellular	intracellular
1808	1814	GO:0005623	cell	cells,
1832	1836	GO:0005623	cell	cell
2005	2020	GO:0006351	transcription,	DNA-templated
2099	2104	GO:0005623	cell	cells
2162	2177	GO:0006351	transcription,	DNA-templated
2316	2331	GO:0006351	transcription,	DNA-templated
2710	2725	GO:0006351	transcription,	DNA-templated
2747	2773	GO:0008594	photoreceptor	cell
2997	3008	GO:0003677	DNA	binding
3031	3046	GO:0006351	transcription,	DNA-templated
3068	3074	GO:0005623	cell	cells.
3207	3212	GO:0005623	cell	cells
3609	3614	GO:0005623	cell	cells
3705	3724	GO:0047712	Cypridina-luciferin	2-monooxygenase
3705	3724	GO:0045289	luciferin	monooxygenase
3705	3724	GO:0047077	Photinus-luciferin	4-monooxygenase
3705	3724	GO:0050397	Watasenia-luciferin	2-monooxygenase
3705	3724	GO:0050248	Renilla-luciferin	2-monooxygenase
4001	4006	GO:0005623	cell	cells
4332	4341	GO:0003675	obsolete	protein
4467	4482	GO:0006351	transcription,	DNA-templated
5160	5185	GO:0048468	cell	development
5279	5290	GO:0032502	developmental	process
5375	5400	GO:0008594	photoreceptor	cell
5438	5451	GO:0006351	transcription,	DNA-templated
5529	5535	GO:0023052	signaling	signal
5668	5681	GO:0006351	transcription,	DNA-templated
5703	5709	GO:0005623	cell	cells.
5907	5920	GO:0006351	transcription,	DNA-templated
6110	6123	GO:0006351	transcription,	DNA-templated
6536	6543	GO:0003675	obsolete	protein
6673	6682	GO:0009058	biosynthetic	process
6701	6710	GO:0000785	chromatin	chromatin
7167	7174	GO:0003675	obsolete	protein
7230	7235	GO:0005623	cell	cells
272	286	GO:0016458	gene	silencing
331	340	GO:0000785	chromatin	chromatin
839	868	GO:0043565	sequence-specific	DNA
904	909	GO:0005488	binding	binds
1100	1129	GO:0043565	sequence-specific	DNA
1165	1172	GO:0005488	binding	binding
1259	1274	GO:0006351	transcription,	DNA-templated
1291	1303	GO:0035282	segmentation	segmentation
1318	1333	GO:0006351	transcription,	DNA-templated
1415	1424	GO:0003675	obsolete	protein
1522	1533	GO:0003677	DNA	binding
1587	1600	GO:0006351	transcription,	DNA-templated
1786	1797	GO:0003677	DNA	binding
1830	1845	GO:0006351	transcription,	DNA-templated
2089	2104	GO:0006351	transcription,	DNA-templated
2404	2419	GO:0006351	transcription,	DNA-templated
2564	2579	GO:0006351	transcription,	DNA-templated
2609	2617	GO:0003675	obsolete	protein
2740	2747	GO:0005488	binding	binding
2802	2817	GO:0006351	transcription,	DNA-templated
3566	3576	GO:0000785	chromatin	chromatin.
3719	3739	GO:0006338	chromatin	remodeling
3771	3786	GO:0016514	SWI/SNF	complex
3987	4002	GO:0006351	transcription,	DNA-templated
4262	4275	GO:0035102	PRC1	complex
4352	4359	GO:0003675	obsolete	protein
4375	4390	GO:0006351	transcription,	DNA-templated
4500	4526	GO:0008594	photoreceptor	cell
4822	4847	GO:0048468	cell	development
5091	5114	GO:0001709	cell	fate
5243	5257	GO:0060042	retina	morphogenesis
5508	5523	GO:0006351	transcription,	DNA-templated
5950	5976	GO:0008594	photoreceptor	cell
6012	6019	GO:0003675	obsolete	protein
6037	6044	GO:0005634	nucleus	nucleus
6156	6171	GO:0006351	transcription,	DNA-templated
6348	6359	GO:0032502	developmental	process
918	922	GO:0005623	cell	Cell
956	961	GO:0005623	cell	cells
1066	1071	GO:0004617	phosphoglycerate	dehydrogenase
1164	1169	GO:0005623	cell	cells
1277	1282	GO:0005623	cell	cells
1684	1692	GO:0016020	membrane	membrane
2933	2939	GO:0040007	growth	growth
3139	3146	GO:0003675	obsolete	protein
4133	4138	GO:0005623	cell	cells
4247	4252	GO:0005623	cell	cells
4525	4529	GO:0005623	cell	cell
4572	4580	GO:0003823	antigen	binding
4572	4580	GO:0019815	B	cell
4572	4580	GO:0042571	immunoglobulin	complex,
4609	4616	GO:0003675	obsolete	protein
4726	4733	GO:0003675	obsolete	protein
4926	4934	GO:0003675	obsolete	protein
5200	5208	GO:0016020	membrane	membrane
5310	5318	GO:0003823	antigen	binding
5310	5318	GO:0019815	B	cell
5310	5318	GO:0042571	immunoglobulin	complex,
5342	5349	GO:0023052	signaling	Signals
5496	5508	GO:0051179	localization	localization
5594	5600	GO:0005623	cell	cells,
5608	5613	GO:0005623	cell	cells
5640	5648	GO:0005202	obsolete	collagen
22	27	GO:0005623	cell	cells
208	213	GO:0005623	cell	cells
227	235	GO:0003823	antigen	binding
227	235	GO:0019815	B	cell
227	235	GO:0042571	immunoglobulin	complex,
318	323	GO:0005623	cell	cells
482	487	GO:0005623	cell	cells
635	650	GO:0006351	transcription,	DNA-templated
1653	1668	GO:0006351	transcription,	DNA-templated
1896	1907	GO:0003677	DNA	binding
2053	2058	GO:0005623	cell	cells
2107	2126	GO:0047712	Cypridina-luciferin	2-monooxygenase
2107	2126	GO:0045289	luciferin	monooxygenase
2107	2126	GO:0047077	Photinus-luciferin	4-monooxygenase
2107	2126	GO:0050397	Watasenia-luciferin	2-monooxygenase
2107	2126	GO:0050248	Renilla-luciferin	2-monooxygenase
2753	2759	GO:0005623	cell	cells.
3309	3320	GO:0032502	developmental	process
