Start	End	Ontology	Ontology Term	Annotated Term
914	922	GO:0003675	obsolete	protein
957	965	GO:0003675	obsolete	protein
1011	1018	GO:0003675	obsolete	protein
1752	1759	GO:0005488	binding		binding
1775	1803	GO:0016585	obsolete	chromatin
1852	1861	GO:0003675	obsolete	protein
1991	1999	GO:0003675	obsolete	protein
2038	2046	GO:0003675	obsolete	protein
2493	2501	GO:0003675	obsolete	protein
3217	3226	GO:0009058	biosynthetic	process
3439	3447	GO:0003675	obsolete	protein
3466	3474	GO:0003675	obsolete	protein
3629	3637	GO:0045292	mRNA		cis
3816	3824	GO:0045292	mRNA		cis
3907	3918	GO:0032502	developmental	process
3959	3967	GO:0045292	mRNA		cis
4040	4048	GO:0045292	mRNA		cis
4263	4271	GO:0045292	mRNA		cis
4565	4574	GO:0045292	mRNA		cis
4781	4789	GO:0045292	mRNA		cis
4990	5030	GO:0008139	nuclear		localization
5152	5161	GO:0005737	cytoplasm	cytoplasm
65	79	GO:0006396	RNA		processing
97	105	GO:0005634	nucleus		nucleus.
163	167	GO:0005623	cell		cell
206	220	GO:0016070	RNA		metabolic
394	402	GO:0045292	mRNA		cis
642	650	GO:0045292	mRNA		cis
705	713	GO:0045292	mRNA		cis
758	767	GO:0051235	maintenance	of
868	875	GO:0045292	mRNA		cis
906	913	GO:0005488	binding		binding
1058	1103	GO:0008139	nuclear		localization
1214	1218	GO:0005488	binding		bind
1256	1267	GO:0005813	centrosome	centrosome.
1617	1624	GO:0003675	obsolete	protein
1638	1645	GO:0003675	obsolete	protein
1756	1763	GO:0003675	obsolete	protein
1909	1924	GO:0072686	mitotic		spindle
2123	2131	GO:0003675	obsolete	protein
2174	2182	GO:0003675	obsolete	protein
2264	2272	GO:0003675	obsolete	protein
2449	2457	GO:0003675	obsolete	protein
2465	2475	GO:0005813	centrosome	centrosome
2533	2543	GO:0005813	centrosome	centrosome
2548	2563	GO:0072686	mitotic		spindle
2683	2691	GO:0003675	obsolete	protein
3024	3036	GO:0051179	localization	localization
3060	3068	GO:0003675	obsolete	protein
3076	3086	GO:0051325	interphase	interphase
3087	3094	GO:0005634	nucleus		nucleus
3185	3195	GO:0005813	centrosome	centrosome
3200	3221	GO:0000226	microtubule	cytoskeleton
3605	3610	GO:0005488	binding		binds
3661	3669	GO:0003675	obsolete	protein
3708	3720	GO:0005856	cytoskeleton	cytoskeleton
3725	3736	GO:0005874	microtubule	microtubule
3778	3787	GO:0005840	ribosome	ribosome,
3812	3832	GO:0006338	chromatin	remodeling
3990	4014	GO:0004879	RNA		polymerase
4127	4136	GO:0003675	obsolete	protein
4237	4265	GO:0016585	obsolete	chromatin
4324	4331	GO:0003675	obsolete	protein
4369	4379	GO:0006281	DNA		repair
4517	4525	GO:0003675	obsolete	protein
4752	4760	GO:0003675	obsolete	protein
45	50	GO:0005488	binding		binds
95	125	GO:0016585	obsolete	chromatin
213	226	GO:0008380	RNA		splicing
227	236	GO:0006810	transport	transport
379	403	GO:0004879	RNA		polymerase
1122	1126	GO:0004239	obsolete	methionyl
1263	1271	GO:0003675	obsolete	protein
1446	1453	GO:0003675	obsolete	protein
1478	1491	GO:0006351	transcription,	DNA-templated
1545	1554	GO:0003675	obsolete	protein
1620	1627	GO:0003675	obsolete	protein
1642	1657	GO:0006351	transcription,	DNA-templated
1658	1668	GO:0065007	biological	regulation
1673	1681	GO:0045292	mRNA		cis
1995	2003	GO:0003675	obsolete	protein
2320	2328	GO:0003675	obsolete	protein
2362	2369	GO:0005819	spindle	spindle
2387	2395	GO:0003675	obsolete	protein
2413	2424	GO:0065007	biological	regulation
2448	2462	GO:0006351	transcription,	DNA-templated
2477	2491	GO:0006396	RNA	processing
2496	2507	GO:0006412	translation	translation
2552	2560	GO:0003675	obsolete	protein
2663	2678	GO:0043234	protein	complex
2755	2765	GO:0005813	centrosome	centrosome
2786	2810	GO:0030472	mitotic	spindle
2786	2810	GO:0090307	mitotic	spindle
2926	2933	GO:0003675	obsolete	protein
3030	3037	GO:0007067	mitotic	nuclear
3140	3147	GO:0003675	obsolete	protein
3407	3414	GO:0003675	obsolete	protein
3457	3465	GO:0003675	obsolete	protein
3536	3547	GO:0006412	translation	translation
3709	3717	GO:0003675	obsolete	protein
3952	3964	GO:0008380	RNA	splicing
3969	3978	GO:0006810	transport	transport
4054	4063	GO:0003675	obsolete	protein
4135	4153	GO:0005515	protein	binding
4172	4180	GO:0003675	obsolete	protein
4397	4404	GO:0003675	obsolete	protein
4591	4616	GO:0004879	RNA	polymerase
4771	4778	GO:0003675	obsolete	protein
4918	4926	GO:0003675	obsolete	protein
5156	5163	GO:0003675	obsolete	protein
5173	5188	GO:0006351	transcription,	DNA-templated
62	90	GO:0016585	obsolete	chromatin
349	357	GO:0003675	obsolete	protein
463	478	GO:0006351	transcription,	DNA-templated
479	489	GO:0065007	biological	regulation
576	583	GO:0003675	obsolete	protein
764	771	GO:0003675	obsolete	protein
1280	1288	GO:0003675	obsolete	protein
1778	1785	GO:0005819	spindle	spindle
1926	1934	GO:0003675	obsolete	protein
1987	1995	GO:0003675	obsolete	protein
2037	2054	GO:0043234	protein	complex
2086	2106	GO:0006412	translation	protein translation,
2107	2121	GO:0006396	RNA	processing
2126	2140	GO:0006351	transcription,	DNA-templated
2291	2299	GO:0003675	obsolete	protein
2417	2426	GO:0003675	obsolete	protein
2427	2453	GO:0004879	RNA	polymerase
2471	2479	GO:0003675	obsolete	protein
2627	2635	GO:0003675	obsolete	protein
2658	2673	GO:0006351	transcription,	DNA-templated
2707	2722	GO:0006351	transcription,	DNA-templated
2723	2742	GO:0001666	response	to
2923	2927	GO:0005488	binding	bind
3023	3031	GO:0003675	obsolete	protein
3035	3050	GO:0006351	transcription,	DNA-templated
3055	3075	GO:0006338	chromatin	remodeling
3122	3130	GO:0003675	obsolete	protein
3404	3419	GO:0006396	RNA	processing
3483	3491	GO:0045292	mRNA	cis
3607	3614	GO:0005488	binding	binding
3649	3666	GO:0043234	protein	complex
3956	3963	GO:0003675	obsolete	protein
4143	4151	GO:0045292	mRNA	cis
4215	4222	GO:0003675	obsolete	protein
5575	5582	GO:0004239	obsolete	methionyl
824	845	GO:0001171	reverse	transcription
983	993	GO:0009058	biosynthetic	process
1103	1109	GO:0005623	cell	cells.
1189	1193	GO:0019013	viral	nucleocapsid
2377	2385	GO:0003675	obsolete	protein
2418	2425	GO:0003675	obsolete	protein
3190	3197	GO:0003675	obsolete	protein
3211	3223	GO:0006412	translation	translations
4115	4122	GO:0003675	obsolete	protein
4367	4375	GO:0003675	obsolete	protein
261	269	GO:0003675	obsolete	protein
508	513	GO:0005623	cell	cells
812	819	GO:0003675	obsolete	protein
1015	1022	GO:0003675	obsolete	protein
1408	1416	GO:0003675	obsolete	protein
1524	1532	GO:0003675	obsolete	protein
2208	2218	GO:0005694	chromosome	chromosome
2266	2274	GO:0000781	chromosome,	telomeric
2266	2274	GO:0005696	obsolete	telomere
2299	2310	GO:0005694	chromosome	chromosome.
2431	2441	GO:0005694	chromosome	chromosome
2583	2593	GO:0005694	chromosome	chromosome
3398	3402	GO:0019013	viral	nucleocapsid
