Start	End	Ontology	Ontology Term	Annotated Term
5375	5387	GO:0007585	respiratory	gaseous
5375	5387	GO:0045333	cellular	respiration
5480	5491	GO:0007585	respiratory	gaseous
5480	5491	GO:0045333	cellular	respiration
5603	5614	GO:0007585	respiratory	gaseous
5603	5614	GO:0045333	cellular	respiration
191	211	GO:0035640	exploration	behavior
823	837	GO:0001966	thigmotaxis	(thigmotaxis),
3597	3601	GO:0004235	obsolete	matrilysin
3725	3729	GO:0007568	aging	ages
3888	3897	GO:0008152	metabolic	process
3888	3897	GO:0007552	metamorphosis	metabolic
4410	4415	GO:0007568	aging	(ages
813	833	GO:0014823	response	to
1359	1363	GO:0019013	viral	nucleocapsid
1449	1453	GO:0019013	viral	nucleocapsid
1541	1545	GO:0019013	viral	nucleocapsid
1758	1762	GO:0007568	aging	aged
2358	2365	GO:0003675	obsolete	protein
2451	2464	GO:0006351	transcription,	DNA-templated
2805	2817	GO:0007585	respiratory	gaseous
2805	2817	GO:0045333	cellular	respiration
3012	3022	GO:0023052	signaling	signaling.
3416	3425	GO:0008152	metabolic	process
3416	3425	GO:0007552	metamorphosis	metabolic
3763	3783	GO:0019395	fatty	acid
3788	3803	GO:0006094	gluconeogenesis	gluconeogenesis
3912	3917	GO:0033867	Fas-activated	serine/threonine
3945	3965	GO:0019395	fatty	acid
3970	3983	GO:0006094	gluconeogenesis	gluconeogenic
4478	4484	GO:0033867	Fas-activated	serine/threonine
4812	4817	GO:0005623	cell	cells
5239	5247	GO:0033867	Fas-activated	serine/threonine
5297	5317	GO:0019395	fatty	acid
5325	5341	GO:0010467	gene	expression
45	60	GO:0010467	gene	expression
178	202	GO:0019395	fatty	acid
287	293	GO:0033867	Fas-activated	serine/threonine
631	642	GO:0007585	respiratory	gaseous
631	642	GO:0045333	cellular	respiration
864	879	GO:0010467	gene	expression
934	954	GO:0019395	fatty	acid
1048	1058	GO:0065007	biological	regulation
1067	1074	GO:0005488	binding	binding
1393	1403	GO:0009058	biosynthetic	process
1445	1452	GO:0033867	Fas-activated	serine/threonine
1589	1598	GO:0009058	biosynthetic	process
1922	1931	GO:0009058	biosynthetic	process
2280	2291	GO:0032502	developmental	process
2468	2475	GO:0016088	obsolete	insulin
2805	2812	GO:0016088	obsolete	insulin
3217	3236	GO:0042593	glucose	homeostasis
4655	4687	GO:0045098	type	III
4655	4687	GO:0045101	obsolete	glial
4729	4749	GO:0097449	astrocyte	projection
5100	5110	GO:0043205	fibril	fibrillary
5141	5161	GO:0097449	astrocyte	projection
5624	5632	GO:0005773	vacuole	Vacuoles
5736	5748	GO:0051179	localization	localization
5756	5764	GO:0005773	vacuole	vacuoles
5872	5878	GO:0005623	cell	cells,
5891	5906	GO:0044306	neuron	projection
6147	6166	GO:0008152	metabolic	process
6177	6198	GO:0019395	fatty	acid
6199	6218	GO:0006118	obsolete	electron
6223	6248	GO:0006119	oxidative	phosphorylation
6556	6575	GO:0008152	metabolic	process
6728	6739	GO:0032502	developmental	process
167	188	GO:0008152	metabolic	process
515	521	GO:0040007	growth	growth
1805	1811	GO:0040007	growth	growth
2083	2087	GO:0019013	viral	nucleocapsid
2436	2447	GO:0007585	respiratory	gaseous
2436	2447	GO:0045333	cellular	respiration
2966	2975	GO:0008152	metabolic	process
2966	2975	GO:0007552	metamorphosis	metabolic
3302	3322	GO:0019395	fatty	acid
3444	3465	GO:0019395	fatty	acid
3551	3573	GO:0019432	triglyceride	biosynthetic
3661	3669	GO:0003675	obsolete	protein
3749	3755	GO:0033867	Fas-activated	serine/threonine
3877	3899	GO:0019432	triglyceride	biosynthetic
4309	4331	GO:0019432	triglyceride	biosynthetic
4584	4592	GO:0033867	Fas-activated	serine/threonine
4811	4817	GO:0007568	aging	aging,
481	485	GO:0007568	aging	ages
1047	1056	GO:0008152	metabolic	process
1047	1056	GO:0007552	metamorphosis	metabolic
1057	1067	GO:0065007	biological	regulation
1913	1929	GO:0006629	lipid	metabolic
1913	1929	GO:0046493	lipid	A
1941	1949	GO:0016020	membrane	membrane
1950	1960	GO:0009058	biosynthetic	process
3219	3230	GO:0007585	respiratory	gaseous
3219	3230	GO:0045333	cellular	respiration
3477	3492	GO:0006094	gluconeogenesis	gluconeogenesis
3502	3509	GO:0033867	Fas-activated	serine/threonine
3646	3653	GO:0003675	obsolete	protein
3670	3683	GO:0006094	gluconeogenesis	gluconeogenic
3780	3787	GO:0033867	Fas-activated	serine/threonine
1191	1199	GO:0003675	obsolete	protein
1394	1402	GO:0003675	obsolete	protein
1585	1592	GO:0003675	obsolete	protein
2061	2065	GO:0034023	5-(carboxyamino)imidazole	ribonucleotide
2303	2318	GO:0006351	transcription,	DNA-templated
2371	2378	GO:0023052	signaling	signals
2434	2457	GO:0006355	regulation	of
2497	2516	GO:0042995	cell	projection
2497	2516	GO:0009987	cellular	process
2578	2593	GO:0006351	transcription,	DNA-templated
2640	2649	GO:0008152	metabolic	process
2640	2649	GO:0007552	metamorphosis	metabolic
2672	2681	GO:0008152	metabolic	process
2672	2681	GO:0007552	metamorphosis	metabolic
2707	2714	GO:0040007	growth	growth.
357	362	GO:0005623	cell	cells
467	471	GO:0005623	cell	Cell
472	476	GO:0019013	viral	nucleocapsid
829	834	GO:0007618	mating	mated
829	834	GO:1990277	parasexual	conjugation
829	834	GO:0000747	conjugation	with
829	834	GO:0009291	unidirectional	conjugation
1865	1869	GO:0019013	viral	nucleocapsid
2097	2104	GO:0003675	obsolete	protein
2121	2128	GO:0033867	Fas-activated	serine/threonine
2872	2879	GO:0003675	obsolete	protein
3362	3383	GO:0001171	reverse	transcription
3525	3529	GO:0019013	viral	nucleocapsid
3657	3672	GO:0010467	gene	expression
3883	3898	GO:0010467	gene	expression
3997	4012	GO:0010467	gene	expression
4218	4226	GO:0016020	membrane	membrane
4488	4496	GO:0016020	membrane	membrane
4534	4545	GO:0007585	respiratory	gaseous
4534	4545	GO:0045333	cellular	respiration
4568	4579	GO:0007585	respiratory	gaseous
4568	4579	GO:0045333	cellular	respiration
5316	5327	GO:0007585	respiratory	gaseous
5316	5327	GO:0045333	cellular	respiration
5480	5492	GO:0007585	respiratory	gaseous
5480	5492	GO:0045333	cellular	respiration
5526	5537	GO:0007585	respiratory	gaseous
5526	5537	GO:0045333	cellular	respiration
5606	5634	GO:0005741	mitochondrial	outer
5673	5685	GO:0009461	obsolete	cytochrome
5673	5685	GO:0045155	electron	transporter,
5720	5731	GO:0007585	respiratory	gaseous
5720	5731	GO:0045333	cellular	respiration
5834	5845	GO:0007585	respiratory	gaseous
5834	5845	GO:0045333	cellular	respiration
5898	5909	GO:0007585	respiratory	gaseous
5898	5909	GO:0045333	cellular	respiration
5960	5967	GO:0016088	obsolete	insulin
6008	6015	GO:0016088	obsolete	insulin
6094	6100	GO:0033867	Fas-activated	serine/threonine
6265	6272	GO:0016088	obsolete	insulin
6636	6643	GO:0043336	site-specific	telomere
46	58	GO:0030016	myofibril	myofibrillar
300	312	GO:0005739	mitochondrion	mitochondria
316	326	GO:0030016	myofibril	myofibrils
968	988	GO:0019395	fatty	acid
993	1015	GO:0019432	triglyceride	biosynthetic
1059	1064	GO:0005623	cell	cells
1078	1100	GO:0019432	triglyceride	biosynthetic
1299	1310	GO:0007585	respiratory	gaseous
1299	1310	GO:0045333	cellular	respiration
1320	1325	GO:0005623	cell	cells
1450	1461	GO:0007585	respiratory	gaseous
1450	1461	GO:0045333	cellular	respiration
1554	1565	GO:0007585	respiratory	gaseous
1554	1565	GO:0045333	cellular	respiration
5168	5177	GO:0008152	metabolic	process
5168	5177	GO:0007552	metamorphosis	metabolic
5484	5490	GO:0098657	import	into
105	113	GO:0043495	protein	anchor
2747	2754	GO:0016088	obsolete	insulin
2986	2991	GO:0005488	binding	bound
4929	4949	GO:0035640	exploration	behavior
294	298	GO:0005623	cell	cell
852	856	GO:0019013	viral	nucleocapsid
912	916	GO:0019013	viral	nucleocapsid
1422	1432	GO:0005777	peroxisome	peroxisome
1689	1696	GO:0003675	obsolete	protein
2521	2530	GO:0007586	digestion	digestion
3784	3791	GO:0003675	obsolete	protein
3886	3892	GO:0023052	signaling	signal
3940	3948	GO:0003823	antigen	binding
3940	3948	GO:0019815	B	cell
3940	3948	GO:0042571	immunoglobulin	complex,
4123	4130	GO:0003675	obsolete	protein
4329	4333	GO:0007568	aging	ages
103	115	GO:0030016	myofibril	myofibrillar
311	326	GO:0010467	gene	expression
454	464	GO:0008152	metabolic	process
495	507	GO:0009461	obsolete	cytochrome
495	507	GO:0045155	electron	transporter,
518	530	GO:0016467	obsolete	hydrogen-translocating
518	530	GO:0016468	obsolete	sodium-translocating
544	554	GO:0045157	electron	transporter,
544	554	GO:0009458	obsolete	cytochrome
544	554	GO:0045158	electron	transporter,
544	554	GO:0009459	obsolete	cytochrome
544	554	GO:0045154	electron	transporter,
544	554	GO:0045153	electron	transporter,
544	554	GO:0045155	electron	transporter,
544	554	GO:0045156	electron	transporter,
793	804	GO:0007585	respiratory	gaseous
793	804	GO:0045333	cellular	respiration
1204	1215	GO:0007585	respiratory	gaseous
1204	1215	GO:0045333	cellular	respiration
2839	2843	GO:0007568	aging	aged
3919	3923	GO:0007568	aging	aged
3963	3967	GO:0019013	viral	nucleocapsid
4034	4038	GO:0019013	viral	nucleocapsid
4353	4366	GO:0005840	ribosome	ribosomal RNA
4353	4366	GO:0003735	structural	constituent
4353	4366	GO:0005566	obsolete	ribosomal
4699	4711	GO:0007585	respiratory	gaseous
4699	4711	GO:0045333	cellular	respiration
5025	5036	GO:0032502	developmental	process
5091	5096	GO:0033867	Fas-activated	serine/threonine
5197	5203	GO:0033867	Fas-activated	serine/threonine
5362	5369	GO:0033867	Fas-activated	serine/threonine
152	158	GO:0033867	Fas-activated	serine/threonine
523	527	GO:0005623	cell	cell
953	964	GO:0007585	respiratory	gaseous
953	964	GO:0045333	cellular	respiration
1154	1163	GO:0009058	biosynthetic	process
1223	1232	GO:0009058	biosynthetic	process
1490	1497	GO:0016088	obsolete	insulin
2356	2366	GO:0043204	perikaryon	perikarya,
2520	2528	GO:0005773	vacuole	vacuoles
2834	2843	GO:0008152	metabolic	process
2834	2843	GO:0007552	metamorphosis	Metabolic
2844	2859	GO:0010467	gene	expression
2880	2886	GO:0033867	Fas-activated	serine/threonine
3035	3041	GO:0023052	signaling	signal
