Start	End	Ontology	Ontology Term	Annotated Term
5302	5306	GO:0005623	cell	cell
5330	5335	GO:0005623	cell	cells
5445	5450	GO:0005623	cell	cells
5654	5659	GO:0005623	cell	cells
5771	5778	GO:0023052	signaling	signals
5873	5893	GO:0031012	extracellular	matrix
6121	6126	GO:0005623	cell	cells
6269	6278	GO:0023052	signaling	signaling
6320	6326	GO:0005623	cell	cells,
6736	6741	GO:0005623	cell	cells
6789	6801	GO:0032502	developmental	process
6838	6843	GO:0005623	cell	cells
2375	2393	GO:0008283	cell	proliferation
2434	2452	GO:0008283	cell	proliferation
2576	2594	GO:0008283	cell	proliferation
2714	2721	GO:0007067	mitotic	nuclear
2722	2726	GO:0005623	cell	cell
2776	2781	GO:0005623	cell	cells
2892	2910	GO:0008283	cell	proliferation
3547	3576	GO:0060008	Sertoli	cell
3577	3599	GO:1990271	obsolete	anti-Mullerian
3920	3935	GO:0006351	transcription,	DNA-templated
4717	4728	GO:0008219	cell	death
4814	4819	GO:0005623	cell	cells
4883	4892	GO:0097194	execution	phase
4883	4892	GO:0006915	apoptotic	process
4893	4897	GO:0005623	cell	cell
4906	4915	GO:0097194	execution	phase
4906	4915	GO:0006915	apoptotic	process
4916	4921	GO:0005623	cell	cells
5238	5248	GO:0008219	cell	death
5297	5308	GO:0065007	biological	regulation
137	145	GO:0003675	obsolete	protein
484	492	GO:0023052	signaling	signals,
1172	1180	GO:0003823	antigen	binding
1172	1180	GO:0019815	B	cell
1172	1180	GO:0042571	immunoglobulin	complex,
1570	1578	GO:0003823	antigen	binding
1570	1578	GO:0019815	B	cell
1570	1578	GO:0042571	immunoglobulin	complex,
2035	2063	GO:0060008	Sertoli	cell
2080	2089	GO:0009058	biosynthetic	process
2307	2324	GO:0007530	sex	determination
2382	2390	GO:0023052	signaling	signals.
2437	2442	GO:0005623	cell	cells
2600	2605	GO:0005623	cell	cells
2812	2823	GO:0008219	cell	death
2978	2985	GO:0023052	signaling	signals
3096	3101	GO:0005623	cell	cells
3214	3218	GO:0005623	cell	cell
3323	3340	GO:0007530	sex	determination
3413	3418	GO:0005623	cell	cells
3500	3505	GO:0005623	cell	cells
3606	3616	GO:0065007	biological	regulation
3634	3665	GO:0005160	transforming	growth
3666	3676	GO:0023052	signaling	signaling,
3712	3733	GO:0030154	cell	differentiation
3738	3751	GO:0009653	anatomical	structure
3786	3796	GO:0065007	biological	regulation
3806	3819	GO:0048513	organ	development
3877	3882	GO:0005623	cell	cells
4063	4081	GO:0007165	signal	transduction
4140	4160	GO:0030154	cell	differentiation
4165	4178	GO:0009653	anatomical	structure
4344	4349	GO:0005623	cell	cells
4427	4436	GO:0023052	signaling	signaling
4531	4548	GO:0038001	paracrine	signaling
4703	4708	GO:0005623	cell	cells
4932	4937	GO:0005623	cell	cells
5529	5547	GO:0038001	paracrine	signaling
5669	5688	GO:0008283	cell	proliferation
5934	5950	GO:0010467	gene	expression
5979	5997	GO:0008283	cell	proliferation
6137	6144	GO:0003675	obsolete	protein
6559	6566	GO:0023052	signaling	signals
6613	6628	GO:0006351	transcription,	DNA-templated
6718	6731	GO:0005622	intracellular	intracellular
6786	6813	GO:0002062	chondrocyte	differentiation
6840	6853	GO:0005622	intracellular	intracellular
6854	6860	GO:0023052	signaling	signal
13	31	GO:0008584	male	gonad
254	264	GO:0065007	biological	regulation
319	328	GO:0023052	signaling	signaling
740	748	GO:0003675	obsolete	protein
756	776	GO:0031012	extracellular	matrix
1106	1115	GO:0023052	signaling	signaling
1274	1284	GO:0005694	chromosome	Chromosome
1550	1578	GO:0060008	Sertoli	cell
1610	1617	GO:0003675	obsolete	protein
1648	1654	GO:0023052	signaling	signal
1730	1736	GO:0005623	cell	cells,
1950	1967	GO:0007530	sex	determination
2059	2068	GO:0023052	signaling	signaling
2329	2334	GO:0005623	cell	cells
2393	2397	GO:0005623	cell	cell
2423	2442	GO:0007165	signal	transduction
3235	3253	GO:0007165	signal	transduction
4527	4537	GO:0003823	antigen	binding
4527	4537	GO:0019815	B	cell
4527	4537	GO:0042571	immunoglobulin	complex,
4612	4617	GO:0005623	cell	(Cell
4618	4627	GO:0023052	signaling	Signaling
4943	4948	GO:0005623	cell	(Cell
4949	4959	GO:0023052	signaling	Signaling;
4968	4976	GO:0003823	antigen	binding
4968	4976	GO:0019815	B	cell
4968	4976	GO:0042571	immunoglobulin	complex,
4977	4984	GO:0005488	binding	binding
5037	5047	GO:0003823	antigen	binding
5037	5047	GO:0019815	B	cell
5037	5047	GO:0042571	immunoglobulin	complex,
5223	5228	GO:0005623	cell	(Cell
5301	5309	GO:0003823	antigen	binding
5301	5309	GO:0019815	B	cell
5301	5309	GO:0042571	immunoglobulin	complex,
5433	5441	GO:0003823	antigen	binding
5433	5441	GO:0019815	B	cell
5433	5441	GO:0042571	immunoglobulin	complex,
5621	5625	GO:0005623	cell	cell
5940	5950	GO:0007586	digestion	digestion,
5951	5956	GO:0005623	cell	cells
6065	6085	GO:0031012	extracellular	matrix
6148	6153	GO:0004617	phosphoglycerate	dehydrogenase
691	704	GO:0006351	transcription,	DNA-templated
1400	1407	GO:0003675	obsolete	protein
1414	1438	GO:0005104	fibroblast	growth
1713	1720	GO:0003675	obsolete	protein
1750	1768	GO:0008406	gonad	development
1909	1915	GO:0023052	signaling	signal
2333	2337	GO:0005623	cell	cell
2862	2869	GO:0005623	cell	cells).
2938	2945	GO:0003675	obsolete	protein
3244	3250	GO:0005623	cell	cells.
3254	3259	GO:0005623	cell	cells
3271	3276	GO:0005623	cell	cells
3369	3374	GO:0005623	cell	Cells
3558	3563	GO:0005623	cell	cells
3656	3661	GO:0005623	cell	cells
4157	4162	GO:0005623	cell	cells
205	223	GO:0008283	cell	proliferation
494	499	GO:0005623	cell	cells
1132	1142	GO:0008219	cell	death
1173	1182	GO:0097194	execution	phase
1173	1182	GO:0006915	apoptotic	process
1317	1326	GO:0097194	execution	phase
1317	1326	GO:0006915	apoptotic	process
1327	1332	GO:0005623	cell	cells
3031	3038	GO:0023052	signaling	Signals
3048	3065	GO:0007530	sex	determination
3403	3411	GO:0023052	signaling	signals.
3512	3520	GO:0023052	signaling	signals.
3743	3750	GO:0023052	signaling	signals
4384	4391	GO:0023052	signaling	signals
4414	4432	GO:0007530	sex	determination
