Start	End	Ontology	Ontology Term	Annotated Term
3869	3879	GO:0005694	chromosome	Chromosome
4299	4309	GO:0005694	chromosome	Chromosome
4430	4440	GO:0005694	chromosome	Chromosome
4577	4596	GO:0098687	chromosomal	region
5437	5443	GO:0004239	obsolete	methionyl
5488	5498	GO:0005694	chromosome	Chromosome
6119	6126	GO:0003675	obsolete	protein
6595	6605	GO:0005694	chromosome	Chromosome
234	246	GO:0009405	pathogenesis	pathogenesis
377	388	GO:0032502	developmental	process
1524	1530	GO:0004239	obsolete	methionyl
1756	1766	GO:0005694	chromosome	Chromosome
2085	2091	GO:0004239	obsolete	methionyl
2634	2639	GO:0004617	phosphoglycerate	dehydrogenase
2789	2795	GO:0005623	cell	cells,
2930	2935	GO:0004617	phosphoglycerate	dehydrogenase
3441	3446	GO:0004617	phosphoglycerate	dehydrogenase
3778	3783	GO:0004617	phosphoglycerate	dehydrogenase
3847	3852	GO:0004617	phosphoglycerate	dehydrogenase
5228	5238	GO:0030849	autosome	autosomes.
152	160	GO:0004239	obsolete	methionyl
1254	1262	GO:0003823	antigen	binding
1254	1262	GO:0019815	B	cell
1254	1262	GO:0042571	immunoglobulin	complex,
1282	1290	GO:0003823	antigen	binding
1282	1290	GO:0019815	B	cell
1282	1290	GO:0042571	immunoglobulin	complex,
1578	1588	GO:0005694	chromosome	Chromosome
1771	1779	GO:0004239	obsolete	methionyl
1780	1789	GO:0043495	protein	anchor
2042	2052	GO:0005694	chromosome	Chromosome
2330	2338	GO:0004239	obsolete	methionyl
2339	2348	GO:0043495	protein	anchor
2548	2555	GO:0004239	obsolete	methionyl
2577	2587	GO:0005694	chromosome	Chromosome
2672	2680	GO:0004239	obsolete	methionyl
2681	2690	GO:0043495	protein	anchor
3070	3077	GO:0004239	obsolete	methionyl
3099	3109	GO:0005694	chromosome	Chromosome
3191	3199	GO:0004239	obsolete	methionyl
3200	3209	GO:0043495	protein	anchor
3742	3747	GO:0004617	phosphoglycerate	dehydrogenase
3911	3921	GO:0005694	chromosome	Chromosome
4274	4281	GO:0004239	obsolete	methionyl
4303	4313	GO:0005694	chromosome	Chromosome
4444	4452	GO:0004239	obsolete	methionyl
4453	4462	GO:0043495	protein	anchor
5039	5044	GO:0004617	phosphoglycerate	dehydrogenase
5316	5321	GO:0004617	phosphoglycerate	dehydrogenase
5804	5814	GO:0005694	chromosome	Chromosome
6000	6008	GO:0004239	obsolete	methionyl
6009	6018	GO:0043495	protein	anchor
6458	6463	GO:0004617	phosphoglycerate	dehydrogenase
6467	6472	GO:0016265	death	death
7088	7099	GO:0005694	chromosome	Chromosome;
7171	7182	GO:0005694	chromosome	Chromosomes
