Start	End	Ontology	Ontology Term	Annotated Term
3919	3925	GO:0023052	signaling	signal
3957	3961	GO:0097683	dinoflagellate	apex
4023	4029	GO:0023052	signaling	signal
4083	4089	GO:0023052	signaling	signal
4182	4186	GO:0097683	dinoflagellate	apex
4492	4496	GO:0097683	dinoflagellate	apex
4635	4639	GO:0097683	dinoflagellate	apex
4867	4880	GO:0005163	nerve	growth
4867	4880	GO:0005165	neurotrophin	receptor
5003	5016	GO:0005163	nerve	growth
5003	5016	GO:0005165	neurotrophin	receptor
5332	5345	GO:0005163	nerve	growth
5332	5345	GO:0005165	neurotrophin	receptor
5386	5399	GO:0005163	nerve	growth
5386	5399	GO:0005165	neurotrophin	receptor
5463	5474	GO:0008219	cell	death
5502	5512	GO:0065007	biological	regulation
5602	5615	GO:0005163	nerve	growth
5602	5615	GO:0005165	neurotrophin	receptor
5751	5764	GO:0005163	nerve	growth
5751	5764	GO:0005165	neurotrophin	receptor
5818	5831	GO:0005163	nerve	growth
5818	5831	GO:0005165	neurotrophin	receptor
158	170	GO:0060384	innervation	innervation.
425	438	GO:0009793	embryo	development
425	438	GO:0009792	embryo	development
425	438	GO:0009790	embryo	development
583	596	GO:0005163	nerve	growth
583	596	GO:0005165	neurotrophin	receptor
629	638	GO:0051235	maintenance	of
924	937	GO:0005163	nerve	growth
924	937	GO:0005165	neurotrophin	receptor
1062	1075	GO:0005163	nerve	growth
1062	1075	GO:0005165	neurotrophin	receptor
1292	1304	GO:0005163	nerve	growth
1292	1304	GO:0005165	neurotrophin	receptor
1398	1409	GO:0032502	developmental	process
1422	1433	GO:0060384	innervation	innervation
1547	1571	GO:0048468	cell	development
1676	1683	GO:0030061	mitochondrial	crista
1758	1769	GO:0060384	innervation	innervation
1779	1786	GO:0030061	mitochondrial	crista
1940	1951	GO:0060384	innervation	innervation
2610	2614	GO:0097683	dinoflagellate	apex
2766	2779	GO:0005163	nerve	growth
2766	2779	GO:0005165	neurotrophin	receptor
2998	3011	GO:0005163	nerve	growth
2998	3011	GO:0005165	neurotrophin	receptor
3061	3065	GO:0097683	dinoflagellate	apex
3160	3169	GO:0009058	biosynthetic	process
3367	3380	GO:0005163	nerve	growth
3367	3380	GO:0005165	neurotrophin	receptor
3445	3458	GO:0005163	nerve	growth
3445	3458	GO:0005165	neurotrophin	receptor
3531	3543	GO:0005163	nerve	growth
3531	3543	GO:0005165	neurotrophin	receptor
3960	3964	GO:0097683	dinoflagellate	apex
4133	4142	GO:0051235	maintenance	of
4279	4285	GO:0040007	growth	Growth
4346	4355	GO:0009058	biosynthetic	process
4668	4672	GO:0097683	dinoflagellate	apex
4741	4747	GO:0040007	growth	growth
5190	5199	GO:0009058	biosynthetic	process
5348	5371	GO:0007219	Notch	signaling
6584	6592	GO:0007605	sensory	perception
6780	6789	GO:0009058	biosynthetic	process
6913	6924	GO:0060384	innervation	innervation
940	955	GO:0043524	negative	regulation
1386	1390	GO:0097683	dinoflagellate	apex
1498	1509	GO:0060384	innervation	innervation
1588	1599	GO:0060384	innervation	innervation
1776	1789	GO:0005163	nerve	growth
1776	1789	GO:0005165	neurotrophin	receptor
1917	1928	GO:0060384	innervation	innervation
2024	2036	GO:0005163	nerve	growth
2024	2036	GO:0005165	neurotrophin	receptor
2037	2046	GO:0023052	signaling	signaling
2294	2303	GO:0051235	maintenance	of
2475	2484	GO:0051235	maintenance	of
3088	3100	GO:0043005	neuron	projection
3714	3725	GO:0060384	innervation	innervation
3888	3898	GO:0003823	antigen	binding
3888	3898	GO:0019815	B	cell
3888	3898	GO:0042571	immunoglobulin	complex,
3940	3950	GO:0003823	antigen	binding
3940	3950	GO:0019815	B	cell
3940	3950	GO:0042571	immunoglobulin	complex,
316	324	GO:0003823	antigen	binding
316	324	GO:0019815	B	cell
316	324	GO:0042571	immunoglobulin	complex,
858	863	GO:0005623	cell	cells
877	884	GO:0005634	nucleus	nucleus
889	897	GO:0005730	nucleolus	nucleoli
1421	1434	GO:0005163	nerve	growth
1421	1434	GO:0005165	neurotrophin	receptor
