Start	End	Ontology	Ontology Term	Annotated Term
392	400	GO:0003823	antigen	binding
392	400	GO:0019815	B	cell
392	400	GO:0042571	immunoglobulin	complex,
785	792	GO:0003675	obsolete	protein
1206	1212	GO:0023052	signaling	signal
2271	2276	GO:0019013	viral	nucleocapsid
2698	2702	GO:1990038	Lewy	body
2726	2731	GO:0019013	viral	nucleocapsid
3246	3255	GO:0009058	biosynthetic	process
3647	3655	GO:0003823	antigen	binding
3647	3655	GO:0019815	B	cell
3647	3655	GO:0042571	immunoglobulin	complex,
3831	3837	GO:0023052	signaling	signal
4257	4263	GO:0023052	signaling	signal
4399	4408	GO:0009058	biosynthetic	process
4553	4562	GO:0009058	biosynthetic	process
5551	5558	GO:0003675	obsolete	protein
5758	5765	GO:0003675	obsolete	protein
6335	6347	GO:0032502	developmental	process
984	989	GO:0007568	aging	Aging
1789	1799	GO:0003823	antigen	binding
1789	1799	GO:0019815	B	cell
1789	1799	GO:0042571	immunoglobulin	complex,
1883	1892	GO:0003823	antigen	binding
1883	1892	GO:0019815	B	cell
1883	1892	GO:0042571	immunoglobulin	complex,
1921	1930	GO:0003823	antigen	binding
1921	1930	GO:0019815	B	cell
1921	1930	GO:0042571	immunoglobulin	complex,
2241	2246	GO:0007568	aging	Aging
2900	2904	GO:0045101	obsolete	glial
2907	2938	GO:0045098	type	III
2907	2938	GO:0045101	obsolete	glial
3253	3261	GO:0003823	antigen	binding
3253	3261	GO:0019815	B	cell
3253	3261	GO:0042571	immunoglobulin	complex,
3294	3301	GO:0003675	obsolete	protein
3486	3493	GO:0003675	obsolete	protein
3589	3593	GO:0031672	A	band
3609	3616	GO:0003675	obsolete	protein
3746	3754	GO:0003823	antigen	binding
3746	3754	GO:0019815	B	cell
3746	3754	GO:0042571	immunoglobulin	complex,
3802	3809	GO:0003675	obsolete	protein
3910	3916	GO:0023052	signaling	signal
4355	4361	GO:0023052	signaling	signal
5521	5530	GO:0009058	biosynthetic	process
715	724	GO:0009058	biosynthetic	process
1376	1384	GO:0003823	antigen	binding
1376	1384	GO:0019815	B	cell
1376	1384	GO:0042571	immunoglobulin	complex,
1582	1588	GO:0023052	signaling	signal
2629	2637	GO:0003823	antigen	binding
2629	2637	GO:0019815	B	cell
2629	2637	GO:0042571	immunoglobulin	complex,
2728	2735	GO:0003675	obsolete	protein
3118	3125	GO:0003675	obsolete	protein
3185	3192	GO:0003675	obsolete	protein
3220	3224	GO:0046930	pore	complex
3289	3295	GO:0023052	signaling	signal
3899	3905	GO:0023052	signaling	signal
699	707	GO:0043005	neuron	projection
826	834	GO:0043005	neuron	projection
866	870	GO:1990038	Lewy	body
878	884	GO:0019013	viral	nucleocapsid
1090	1094	GO:0045101	obsolete	glial
1130	1139	GO:0031386	protein	tag
