Start	End	Ontology	Ontology Term	Annotated Term
4623	4637	GO:0005163	nerve	growth
4623	4637	GO:0005165	neurotrophin	receptor
5008	5013	GO:0019835	cytolysis	lysis
5052	5063	GO:0016791	phosphatase	activity
5094	5101	GO:0003675	obsolete	protein
5177	5187	GO:0003823	antigen	binding
5177	5187	GO:0019815	B	cell
5177	5187	GO:0042571	immunoglobulin	complex,
5252	5257	GO:0005623	cell	(Cell
5258	5267	GO:0023052	signaling	Signaling
5688	5701	GO:0005622	intracellular	intracellular
205	210	GO:0005623	cell	cells
223	230	GO:0043336	site-specific	telomere
511	526	GO:0010467	gene	expression
1082	1096	GO:0019230	proprioception	Proprioceptive
1215	1228	GO:0005622	intracellular	intracellular
1511	1516	GO:0005623	cell	cells
2408	2423	GO:0006351	transcription,	DNA-templated
2691	2706	GO:0006351	transcription,	DNA-templated
3763	3769	GO:0005623	cell	cells.
10	25	GO:0010467	gene	expression
858	869	GO:0003823	antigen	binding
858	869	GO:0019815	B	cell
858	869	GO:0042571	immunoglobulin	complex,
1552	1559	GO:0003675	obsolete	protein
1657	1664	GO:0003675	obsolete	protein
2932	2963	GO:2000144	positive	regulation
3217	3236	GO:0047712	Cypridina-luciferin	2-monooxygenase
3217	3236	GO:0045289	luciferin	monooxygenase
3217	3236	GO:0047077	Photinus-luciferin	4-monooxygenase
3217	3236	GO:0050397	Watasenia-luciferin	2-monooxygenase
3217	3236	GO:0050248	Renilla-luciferin	2-monooxygenase
3306	3320	GO:0019230	proprioception	Proprioceptive
4029	4043	GO:0019230	proprioception	proprioceptive
5320	5333	GO:0030484	obsolete	muscle
5320	5333	GO:0043292	contractile	fiber
6010	6027	GO:0031175	neuron	projection
6357	6370	GO:0005883	neurofilament	neurofilament
66	79	GO:0005163	nerve	growth
66	79	GO:0005165	neurotrophin	receptor
312	325	GO:0005883	neurofilament	neurofilament
410	424	GO:0019230	proprioception	proprioceptive
554	563	GO:0023052	signaling	Signaling
899	918	GO:0070997	neuron	death
959	963	GO:0005623	cell	cell
1226	1235	GO:0097194	execution	phase
1226	1235	GO:0006915	apoptotic	process
1437	1444	GO:0003675	obsolete	protein
1565	1576	GO:0003823	antigen	binding
1565	1576	GO:0019815	B	cell
1565	1576	GO:0042571	immunoglobulin	complex,
1673	1680	GO:0003675	obsolete	protein
1873	1888	GO:0010467	gene	expression
1945	1954	GO:0023052	signaling	Signaling
2501	2511	GO:0007049	cell	cycle
2881	2890	GO:0023052	signaling	Signaling
2899	2914	GO:0010467	gene	expression
3506	3515	GO:0023052	signaling	Signaling
3947	3961	GO:0019230	proprioception	proprioceptive
4015	4024	GO:0023052	signaling	signaling
4127	4142	GO:0010467	gene	expression
4235	4244	GO:0023052	signaling	signaling
4287	4301	GO:0019230	proprioception	proprioceptive
4443	4450	GO:0023052	signaling	signal)
4485	4494	GO:0023052	signaling	signaling
4895	4905	GO:0023052	signaling	signaling.
