Start	End	Ontology	Ontology Term	Annotated Term
4459	4471	GO:0006412	translation	translation.
4546	4555	GO:0007586	digestion	digestion
4664	4668	GO:0019013	viral		nucleocapsid
4843	4852	GO:0007586	digestion	digestion
5052	5057	GO:0007618	mating	mated
5052	5057	GO:1990277	parasexual	conjugation
5052	5057	GO:0000747	conjugation	with
5052	5057	GO:0009291	unidirectional	conjugation
6516	6521	GO:0005623	cell	cells
6685	6693	GO:0003823	antigen	binding
6685	6693	GO:0019815	B	cell
6685	6693	GO:0042571	immunoglobulin	complex,
6711	6716	GO:0005623	cell	cells
241	246	GO:0005623	cell	cells
638	652	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
961	976	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
1101	1115	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
1542	1551	GO:0003675	obsolete	protein
1732	1739	GO:0003675	obsolete	protein
1875	1882	GO:0003675	obsolete	protein
2010	2018	GO:0016020	membrane	membrane
2321	2329	GO:0003823	antigen	binding
2321	2329	GO:0019815	B	cell
2321	2329	GO:0042571	immunoglobulin	complex,
2416	2424	GO:0003823	antigen	binding
2416	2424	GO:0019815	B	cell
2416	2424	GO:0042571	immunoglobulin	complex,
2542	2550	GO:0003823	antigen	binding
2542	2550	GO:0019815	B	cell
2542	2550	GO:0042571	immunoglobulin	complex,
2807	2822	GO:0003824	catalytic	activity
3075	3080	GO:0005623	cell	cells
3375	3379	GO:0005623	cell	cell
3768	3772	GO:0005623	cell	cell
3804	3810	GO:0005623	cell	cells,
3996	4001	GO:0005623	cell	cells
4621	4628	GO:0007618	mating	matings
4621	4628	GO:1990277	parasexual	conjugation
4621	4628	GO:0000747	conjugation	with
4621	4628	GO:0009291	unidirectional	conjugation
4872	4884	GO:0032502	developmental	process
5621	5635	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
5752	5766	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
5823	5837	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
6163	6178	GO:0003824	catalytic	activity
6280	6295	GO:0003824	catalytic	activity
510	518	GO:0003823	antigen	binding
510	518	GO:0019815	B	cell
510	518	GO:0042571	immunoglobulin	complex,
1150	1160	GO:0008152	metabolic	process
1188	1197	GO:0009058	biosynthetic	process
1261	1271	GO:0008152	metabolic	process
2687	2696	GO:0008152	metabolic	process
2687	2696	GO:0007552	metamorphosis	metabolic
4710	4718	GO:0003823	antigen	binding
4710	4718	GO:0019815	B	cell
4710	4718	GO:0042571	immunoglobulin	complex,
5003	5011	GO:0003823	antigen	binding
5003	5011	GO:0019815	B	cell
5003	5011	GO:0042571	immunoglobulin	complex,
5031	5038	GO:0003675	obsolete	protein
5162	5172	GO:0045120	pronucleus	Pronuclear
1242	1246	GO:0007568	aging	ages
1359	1374	GO:0003824	catalytic	activity
2762	2777	GO:0003824	catalytic	activity
3389	3404	GO:0003824	catalytic	activity
3738	3768	GO:0045254	pyruvate	dehydrogenase
4995	5010	GO:0003824	catalytic	activity
5470	5481	GO:0032502	developmental	process
6083	6092	GO:0009058	biosynthetic	process
6115	6125	GO:0008152	metabolic	process
6397	6405	GO:0007610	behavior	behavior
6579	6594	GO:0003774	motor	activity
1117	1131	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
1393	1407	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
2726	2730	GO:0043840	branched-chain	amino
2746	2760	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
3084	3088	GO:0043840	branched-chain	amino
3635	3639	GO:0005623	cell	cell
3913	3917	GO:0005623	cell	cell
4800	4804	GO:0005623	cell	cell
4831	4836	GO:0005623	cell	cells
5092	5106	GO:0003863	3-methyl-2-oxobutanoate	dehydrogenase
5611	5622	GO:0032502	developmental	process
5788	5800	GO:0009405	pathogenesis	pathogenesis
6131	6136	GO:0043840	branched-chain	amino
6173	6178	GO:0005623	cell	cell,
