Start	End	Ontology	Ontology Term	Annotated Term
4398	4412	GO:0009793	embryo	development
4398	4412	GO:0009792	embryo	development
4398	4412	GO:0009790	embryo	development
4608	4620	GO:0032502	developmental	process
4711	4725	GO:0009793	embryo	development
4711	4725	GO:0009792	embryo	development
4711	4725	GO:0009790	embryo	development
5476	5483	GO:0003675	obsolete	protein
5649	5665	GO:0004198	calcium-dependent	cysteine-type
6445	6459	GO:0009793	embryo	development
6445	6459	GO:0009792	embryo	development
6445	6459	GO:0009790	embryo	development
6611	6619	GO:0003675	obsolete	protein
112	130	GO:0004198	calcium-dependent	cysteine-type
532	549	GO:0004198	calcium-dependent	cysteine-type
653	669	GO:0004198	calcium-dependent	cysteine-type
739	744	GO:0005623	cell	cells
993	1009	GO:0004198	calcium-dependent	cysteine-type
1119	1124	GO:0005623	cell	cells
1944	1950	GO:0005623	cell	cells.
2089	2103	GO:0009793	embryo	development
2089	2103	GO:0009792	embryo	development
2089	2103	GO:0009790	embryo	development
2432	2447	GO:0016310	phosphorylation	phosphorylation
2459	2467	GO:0003675	obsolete	protein
2480	2500	GO:0030168	platelet	activation
2564	2570	GO:0005623	cell	cells,
2942	2946	GO:0005623	cell	cell
3299	3310	GO:0032502	developmental	process
4233	4238	GO:0005623	cell	cells
4357	4362	GO:0005623	cell	cells
4497	4501	GO:0005623	cell	cell
4649	4656	GO:0003675	obsolete	protein
4669	4684	GO:0051301	cell	division
4830	4848	GO:0008283	cell	proliferation
4915	4937	GO:0007059	chromosome	segregation
4945	4952	GO:0007067	mitotic	nuclear
4976	4983	GO:0051321	meiotic	cell
4976	4983	GO:0007126	meiotic	nuclear
5033	5038	GO:0005623	cell	cells
5081	5093	GO:0032502	developmental	process
5130	5134	GO:0005623	cell	cell
5187	5191	GO:0005623	cell	cell
5355	5360	GO:0005623	cell	cells
5411	5430	GO:0008283	cell	proliferation
5452	5456	GO:0005623	cell	cell
5550	5560	GO:0007049	cell	cycle
5591	5599	GO:0003675	obsolete	protein
5624	5634	GO:0007049	cell	cycle
5738	5745	GO:0005488	binding	binding
5818	5835	GO:0007340	acrosome	reaction
5963	5980	GO:0007340	acrosome	reaction
6053	6061	GO:0016020	membrane	membrane
6118	6134	GO:0060473	cortical	granule
6222	6237	GO:0072687	meiotic	spindle
6244	6258	GO:0009566	fertilization	fertilization,
6288	6310	GO:0007059	chromosome	segregation
6341	6363	GO:0007059	chromosome	segregation
6414	6426	GO:0032502	developmental	process
6479	6484	GO:0005623	cell	cells
6582	6599	GO:0004198	calcium-dependent	cysteine-type
6672	6680	GO:0008091	spectrin	spectrin
6681	6690	GO:0009056	catabolic	process
6765	6782	GO:0004198	calcium-dependent	cysteine-type
6928	6934	GO:0005623	cell	cells.
6994	6998	GO:0005623	cell	cell
7030	7034	GO:0005623	cell	cell
32	47	GO:0035822	gene	conversion
75	80	GO:0005623	cell	cells
197	201	GO:0005623	cell	cell
238	244	GO:0005623	cell	cells.
341	356	GO:0035822	gene	conversion
1707	1721	GO:0009793	embryo	development
1707	1721	GO:0009792	embryo	development
1707	1721	GO:0009790	embryo	development
1759	1771	GO:0032502	developmental	process
2028	2041	GO:0009793	embryo	development
2028	2041	GO:0009792	embryo	development
2028	2041	GO:0009790	embryo	development
2353	2363	GO:0005694	chromosome	chromosome
2654	2661	GO:0023052	signaling	signal.
3547	3552	GO:0030315	T-tubule	triad
4405	4410	GO:0005623	cell	cells
5365	5369	GO:0005623	cell	cell
5437	5442	GO:0005623	cell	cells
5566	5570	GO:0005623	cell	cell
5634	5640	GO:0004617	phosphoglycerate	dehydrogenase
5857	5862	GO:0004617	phosphoglycerate	dehydrogenase
5948	5960	GO:0016049	cell	growth
6150	6159	GO:0007586	digestion	digestion
6190	6196	GO:0005623	cell	cells.
6197	6202	GO:0005623	cell	Cells
6573	6578	GO:0005623	cell	cells
6644	6652	GO:0007618	mating	matings,
6644	6652	GO:1990277	parasexual	conjugation
6644	6652	GO:0000747	conjugation	with
6644	6652	GO:0009291	unidirectional	conjugation
6813	6829	GO:0048069	eye	pigmentation
239	248	GO:0016020	membrane	membranes
796	801	GO:0005623	cell	cells
1717	1727	GO:0004196	obsolete	saccharopepsin
1717	1727	GO:0004175	endopeptidase	activity
3594	3607	GO:0009566	fertilization	fertilization
3838	3842	GO:0005623	cell	cell
3922	3927	GO:0019835	cytolysis	lysis
3981	3991	GO:0004196	obsolete	saccharopepsin
3981	3991	GO:0004175	endopeptidase	activity
4054	4064	GO:0004196	obsolete	saccharopepsin
4054	4064	GO:0004175	endopeptidase	activity
4138	4161	GO:0005154	epidermal	growth
4246	4255	GO:0000496	base	pairing
5472	5476	GO:0005623	cell	cell
