Start	End	Ontology	Ontology Term	Annotated Term
4009	4014	GO:0004617	phosphoglycerate	dehydrogenase
4054	4062	GO:0003823	antigen	binding
4054	4062	GO:0019815	B	cell
4054	4062	GO:0042571	immunoglobulin	complex,
4132	4140	GO:0023052	signaling	signals.
4257	4266	GO:0003823	antigen	binding
4257	4266	GO:0019815	B	cell
4257	4266	GO:0042571	immunoglobulin	complex,
4479	4487	GO:0003823	antigen	binding
4479	4487	GO:0019815	B	cell
4479	4487	GO:0042571	immunoglobulin	complex,
4576	4584	GO:0003823	antigen	binding
4576	4584	GO:0019815	B	cell
4576	4584	GO:0042571	immunoglobulin	complex,
4721	4729	GO:0003823	antigen	binding
4721	4729	GO:0019815	B	cell
4721	4729	GO:0042571	immunoglobulin	complex,
95	101	GO:0023052	signaling	signal
519	527	GO:0003823	antigen	binding
519	527	GO:0019815	B	cell
519	527	GO:0042571	immunoglobulin	complex,
947	956	GO:0046903	secretion	secretion
1321	1330	GO:0046903	secretion	secretion
1882	1892	GO:0046903	secretion	secretion.
				
				
