Start	End	Ontology	Ontology Term	Annotated Term
4539	4549	GO:0006810	transport	transport,
4603	4621	GO:0005886	plasma	membrane
4631	4640	GO:0005737	cytoplasm	cytoplasm
5073	5086	GO:0006351	transcription,	DNA-templated
5580	5584	GO:0019013	viral	nucleocapsid
5650	5663	GO:0006351	transcription,	DNA-templated
5754	5761	GO:0005488	binding	binding
5897	5904	GO:0005488	binding	binding
600	610	GO:0008152	metabolic	process
820	829	GO:0009058	biosynthetic	process
1049	1063	GO:0098754	detoxification	detoxification
1703	1707	GO:0005623	cell	cell
1898	1902	GO:0005623	cell	cell
2001	2006	GO:0005623	cell	cells
2256	2260	GO:0005623	cell	cell
2509	2520	GO:0000008	obsolete	thioredoxin
2509	2520	GO:0030508	obsolete	thiol-disulfide
2609	2627	GO:0034976	response	to
2720	2729	GO:0097194	execution	phase
2720	2729	GO:0006915	apoptotic	process
3044	3071	GO:1990402	embryonic	liver
3096	3111	GO:0010467	gene	expression
3489	3507	GO:0003674	molecular_function	molecular function
3517	3524	GO:0003675	obsolete	protein
3611	3615	GO:0005488	binding	bind
3701	3706	GO:0005623	cell	cells
3778	3785	GO:0005488	binding	binding
4092	4105	GO:0006351	transcription,	DNA-templated
4328	4335	GO:0005488	binding	binding
4587	4600	GO:0006351	transcription,	DNA-templated
4678	4682	GO:0005623	cell	cell
4794	4801	GO:0003675	obsolete	protein
5114	5118	GO:0005623	cell	cell
5195	5210	GO:0010467	gene	expression
5417	5424	GO:0005488	binding	binding
5451	5464	GO:0006351	transcription,	DNA-templated
5537	5544	GO:0003675	obsolete	protein
5561	5577	GO:0005925	focal	adhesion
5602	5620	GO:0031941	filamentous	actin
5644	5659	GO:0005925	focal	adhesion
5660	5667	GO:0003675	obsolete	protein
5710	5717	GO:0003675	obsolete	protein
5756	5760	GO:0005488	binding	bind
5924	5932	GO:0003675	obsolete	protein
5941	5959	GO:0015629	actin	cytoskeleton
23	28	GO:0005623	cell	cells
95	102	GO:0003675	obsolete	protein
197	209	GO:0005874	microtubule	microtubules
273	294	GO:0044430	cytoskeletal	part
383	396	GO:0005856	cytoskeleton	cytoskeleton.
528	541	GO:0006351	transcription,	DNA-templated
742	764	GO:0005373	obsolete	heavy
834	847	GO:0005622	intracellular	intracellular
898	925	GO:1903561	extracellular	vesicle
926	939	GO:0006811	ion	transport
949	959	GO:0005737	cytoplasm	cytoplasm.
964	972	GO:0003675	obsolete	protein
1315	1323	GO:0003675	obsolete	protein
1381	1394	GO:0005622	intracellular	intracellular
1442	1447	GO:0005623	cell	cells
1456	1469	GO:0005622	intracellular	intracellular
1470	1479	GO:0031982	vesicle	vesicles.
1587	1603	GO:0055069	zinc	ion
1587	1603	GO:0006882	cellular	zinc
1784	1791	GO:0005488	binding	binding
1865	1878	GO:0006351	transcription,	DNA-templated
1912	1919	GO:0005488	binding	binding
2069	2082	GO:0006351	transcription,	DNA-templated
2378	2395	GO:0010843	obsolete	promoter
3331	3353	GO:0009790	embryo	development
3930	3945	GO:0006351	transcription,	DNA-templated
4126	4141	GO:0010467	gene	expression
4617	4637	GO:0019725	cellular	homeostasis
4709	4717	GO:0003675	obsolete	protein
5398	5409	GO:0000746	conjugation	conjugation
1088	1094	GO:0005623	cell	cells.
1571	1576	GO:0043863	4-hydroxy-2-ketopimelate	aldolase
1581	1585	GO:0043863	4-hydroxy-2-ketopimelate	aldolase
1994	2013	GO:0032993	protein-DNA	complex
2014	2023	GO:0009058	biosynthetic	process
2104	2111	GO:0005488	binding	binding
2627	2631	GO:0004422	hypoxanthine	phosphoribosyltransferase
2828	2832	GO:0004422	hypoxanthine	phosphoribosyltransferase
2889	2893	GO:0019013	viral	nucleocapsid
3009	3022	GO:0006351	transcription,	DNA-templated
3051	3055	GO:0019013	viral	nucleocapsid
3203	3222	GO:0032993	protein-DNA	complex
3223	3232	GO:0009058	biosynthetic	process
3326	3333	GO:0005488	binding	binding
3619	3626	GO:0003675	obsolete	protein
3975	3979	GO:0004422	hypoxanthine	phosphoribosyltransferase
4063	4067	GO:0019013	viral	nucleocapsid
4183	4196	GO:0006351	transcription,	DNA-templated
4225	4229	GO:0019013	viral	nucleocapsid
4377	4396	GO:0032993	protein-DNA	complex
4397	4406	GO:0009058	biosynthetic	process
4558	4565	GO:0005488	binding	binding
4815	4822	GO:0003675	obsolete	protein
5171	5175	GO:0004422	hypoxanthine	phosphoribosyltransferase
5259	5263	GO:0019013	viral	nucleocapsid
5379	5392	GO:0006351	transcription,	DNA-templated
5421	5425	GO:0019013	viral	nucleocapsid
5573	5592	GO:0032993	protein-DNA	complex
5593	5602	GO:0009058	biosynthetic	process
5708	5715	GO:0005488	binding	binding
5965	5972	GO:0003675	obsolete	protein
6326	6330	GO:0004422	hypoxanthine	phosphoribosyltransferase
6414	6418	GO:0019013	viral	nucleocapsid
6537	6550	GO:0006351	transcription,	DNA-templated
6579	6583	GO:0019013	viral	nucleocapsid
6731	6750	GO:0032993	protein-DNA	complex
6751	6760	GO:0009058	biosynthetic	process
15	22	GO:0005488	binding	binding
272	279	GO:0003675	obsolete	protein
306	311	GO:0005623	cell	Cells
412	417	GO:0005623	cell	cells
572	577	GO:0005623	cell	Cells
866	872	GO:0005623	cell	cells.
901	916	GO:0010467	gene	expression
1478	1482	GO:0019013	viral	nucleocapsid
1562	1575	GO:0006351	transcription,	DNA-templated
1640	1653	GO:0006351	transcription,	DNA-templated
1824	1839	GO:0010467	gene	expression
