Start	End	Ontology	Ontology Term	Annotated Term
260	268	GO:0003675	obsolete	protein
357	362	GO:0005623	cell	cells
384	406	GO:0006915	apoptotic	process
476	480	GO:0005623	cell	cell
523	532	GO:0097194	execution	phase
523	532	GO:0006915	apoptotic	process
613	638	GO:0048468	cell	development
670	681	GO:0032502	developmental	process
796	802	GO:0016265	death	death,
1028	1039	GO:0032502	developmental	process
1222	1226	GO:0005623	cell	cell
1288	1293	GO:0005623	cell	cells
1404	1409	GO:0005623	cell	cells
1453	1458	GO:0005623	cell	cells
1663	1669	GO:0040007	growth	growth
1802	1814	GO:0032502	developmental	process
2371	2378	GO:0003675	obsolete	protein
2540	2547	GO:0003675	obsolete	protein
2646	2661	GO:0016887	ATPase	activity
2977	2984	GO:0003675	obsolete	protein
3677	3689	GO:0032502	developmental	process
4052	4063	GO:0032502	developmental	process
4131	4136	GO:0005623	cell	cells
4262	4267	GO:0005623	cell	cells
4625	4637	GO:0032502	developmental	process
5740	5744	GO:0005623	cell	cell
5745	5755	GO:0009058	biosynthetic	process
5847	5871	GO:0048468	cell	development
6092	6107	GO:0006351	transcription,	DNA-templated
6131	6140	GO:0000785	chromatin	chromatin
6328	6343	GO:0006351	transcription,	DNA-templated
496	511	GO:0006351	transcription,	DNA-templated
523	533	GO:0065007	biological	regulation
595	619	GO:0048468	cell	development
943	953	GO:0005694	chromosome	chromosome
1158	1168	GO:0005694	chromosome	chromosome
1501	1508	GO:0003675	obsolete	protein
1540	1551	GO:0032502	developmental	process
2122	2134	GO:0000805	X	chromosome
2206	2216	GO:0005694	chromosome	chromosome
2281	2292	GO:0016049	cell	growth
2358	2363	GO:0005623	cell	cells
2433	2446	GO:0000805	X	chromosome
2621	2637	GO:0016458	gene	silencing
2767	2777	GO:0005694	chromosome	chromosome
3426	3431	GO:0005623	cell	cells
3490	3502	GO:0000805	X	chromosome
3547	3552	GO:0005623	cell	cells
3640	3651	GO:0005694	chromosome	chromosome.
4177	4187	GO:0005694	chromosome	chromosome
4243	4248	GO:0005623	cell	cells
4318	4329	GO:0016049	cell	growth
4779	4784	GO:0005623	cell	cells
4977	4982	GO:0016265	death	dying
5135	5141	GO:0005623	cell	cells,
5191	5196	GO:0005623	cell	cells
5378	5390	GO:0000805	X	chromosome
5471	5481	GO:0005694	chromosome	chromosome
5751	5766	GO:0010467	gene	expression
5792	5796	GO:0005623	cell	cell
5797	5807	GO:0007610	behavior	behaviour.
5971	5983	GO:0032502	developmental	process
6400	6409	GO:0009058	biosynthetic	process
170	175	GO:0005623	cell	cells
512	518	GO:0005623	cell	cells,
1232	1237	GO:0005623	cell	cells
1262	1266	GO:0005623	cell	cell
1311	1317	GO:0005623	cell	cells)
1442	1447	GO:0005623	cell	cells
2140	2148	GO:0016020	membrane	membrane
2240	2247	GO:0003675	obsolete	protein
2381	2389	GO:0003823	antigen	binding
2381	2389	GO:0019815	B	cell
2381	2389	GO:0042571	immunoglobulin	complex,
2412	2422	GO:0007049	cell	cycle
2427	2436	GO:0097194	execution	phase
2427	2436	GO:0006915	apoptotic	process
2467	2478	GO:0032259	methylation	Methylation
2515	2519	GO:0005623	cell	cell
3478	3482	GO:0005623	cell	cell
3632	3637	GO:0007618	mating	mated
3632	3637	GO:1990277	parasexual	conjugation
3632	3637	GO:0000747	conjugation	with
3632	3637	GO:0009291	unidirectional	conjugation
4632	4642	GO:0003823	antigen	binding
4632	4642	GO:0019815	B	cell
4632	4642	GO:0042571	immunoglobulin	complex,
5016	5025	GO:0097194	execution	phase
5016	5025	GO:0006915	apoptotic	process
5026	5031	GO:0005623	cell	cells
5059	5069	GO:0008219	cell	death
5711	5716	GO:0007618	mating	mated
5711	5716	GO:1990277	parasexual	conjugation
5711	5716	GO:0000747	conjugation	with
5711	5716	GO:0009291	unidirectional	conjugation
6211	6221	GO:0007049	cell	cycle
6264	6269	GO:0005623	cell	Cells
6321	6326	GO:0005623	cell	cells
27	32	GO:0005623	cell	cells
142	153	GO:0007049	cell	cycle
237	242	GO:0005623	cell	cells
321	326	GO:0005623	cell	cells
425	432	GO:0007067	mitotic	nuclear
573	580	GO:0007067	mitotic	nuclear
669	673	GO:0005623	cell	cell
789	798	GO:0097194	execution	phase
789	798	GO:0006915	apoptotic	process
832	837	GO:0005623	cell	Cells
858	863	GO:0005623	cell	cells
1042	1051	GO:0097194	execution	phase
1042	1051	GO:0006915	apoptotic	process
1087	1096	GO:0097194	execution	phase
1087	1096	GO:0006915	apoptotic	process
1245	1260	GO:0006306	DNA	methylation
1305	1310	GO:0005623	cell	Cells
1428	1433	GO:0005623	cell	cells
1623	1632	GO:0016020	membrane	Membranes
1862	1868	GO:0005623	cell	cells.
1903	1915	GO:0032259	methylation	methylation,
1928	1933	GO:0005623	cell	cells
2180	2184	GO:0005623	cell	cell
2550	2560	GO:0005694	chromosome	chromosome
2594	2605	GO:0005694	chromosome	chromosome.
2667	2675	GO:0003823	antigen	binding
2667	2675	GO:0019815	B	cell
2667	2675	GO:0042571	immunoglobulin	complex,
2890	2895	GO:0005623	cell	cells
4390	4396	GO:0005623	cell	cells,
4674	4679	GO:0005623	cell	cells
5066	5074	GO:0045292	mRNA	cis
5140	5147	GO:0003675	obsolete	protein
5478	5484	GO:0045292	mRNA	cis
5633	5641	GO:0003675	obsolete	protein
5682	5692	GO:0003823	antigen	binding
5682	5692	GO:0019815	B	cell
5682	5692	GO:0042571	immunoglobulin	complex,
5797	5804	GO:0003675	obsolete	protein
5811	5816	GO:0005623	cell	Cells
6558	6570	GO:0000805	X	chromosome
6732	6737	GO:0005623	cell	cells
6759	6763	GO:0005623	cell	cell
219	224	GO:0005623	cell	cells
246	250	GO:0005623	cell	cell
379	387	GO:0016020	membrane	membrane
459	464	GO:0031672	A	band
580	585	GO:0005623	cell	cells
604	612	GO:0016020	membrane	membrane
983	991	GO:0003823	antigen	binding
983	991	GO:0019815	B	cell
983	991	GO:0042571	immunoglobulin	complex,
1042	1049	GO:0003675	obsolete	protein
1138	1144	GO:0040007	growth	Growth
1149	1160	GO:0032259	methylation	Methylation
1184	1189	GO:0005623	cell	Cells
1249	1254	GO:0005623	cell	cells
1398	1403	GO:0005623	cell	cells
1498	1506	GO:0016020	membrane	membrane
2009	2020	GO:0032259	methylation	methylation
2210	2215	GO:0005623	cell	cells
2610	2616	GO:0023052	signaling	signal
3168	3173	GO:0005623	cell	cells
3607	3615	GO:0003675	obsolete	protein
4030	4038	GO:0003823	antigen	binding
4030	4038	GO:0019815	B	cell
4030	4038	GO:0042571	immunoglobulin	complex,
4283	4291	GO:0042600	chorion	chorion;
4729	4738	GO:0097194	execution	phase
4729	4738	GO:0006915	apoptotic	process
4743	4750	GO:0007067	mitotic	nuclear
4897	4906	GO:0097194	execution	phase
4897	4906	GO:0006915	apoptotic	process
4907	4912	GO:0005623	cell	cells
5069	5077	GO:0003823	antigen	binding
5069	5077	GO:0019815	B	cell
5069	5077	GO:0042571	immunoglobulin	complex,
5090	5097	GO:0007067	mitotic	nuclear
5321	5329	GO:0003823	antigen	binding
5321	5329	GO:0019815	B	cell
5321	5329	GO:0042571	immunoglobulin	complex,
152	161	GO:0003823	antigen	binding
152	161	GO:0019815	B	cell
152	161	GO:0042571	immunoglobulin	complex,
273	281	GO:0003823	antigen	binding
273	281	GO:0019815	B	cell
273	281	GO:0042571	immunoglobulin	complex,
807	815	GO:0003823	antigen	binding
807	815	GO:0019815	B	cell
807	815	GO:0042571	immunoglobulin	complex,
983	991	GO:0042600	chorion	chorion;
1355	1362	GO:0007618	mating	Matings
1355	1362	GO:1990277	parasexual	conjugation
1355	1362	GO:0000747	conjugation	with
1355	1362	GO:0009291	unidirectional	conjugation
1940	1951	GO:0032502	developmental	process
