Start	End	Ontology	Ontology Term	Annotated Term
6197	6224	GO:0048341	paraxial	mesoderm
6366	6371	GO:0005623	cell	cells
6532	6544	GO:0032502	developmental	process
6700	6729	GO:0048339	paraxial	mesoderm
121	126	GO:0005623	cell	cells
251	277	GO:0090009	primitive	streak
322	349	GO:0048341	paraxial	mesoderm
370	382	GO:0032502	developmental	process
671	680	GO:0009058	biosynthetic	process
1735	1747	GO:0038092	nodal	signaling
1856	1871	GO:0010467	gene	expression
2402	2407	GO:0005623	cell	cells
3015	3024	GO:0023052	signaling	signaling
3054	3066	GO:0007369	gastrulation	gastrulation
3109	3123	GO:0016477	cell	migration
3192	3201	GO:0009058	biosynthetic	process
3366	3371	GO:0005623	cell	cells
4127	4140	GO:0007369	gastrulation	gastrulation.
4476	4481	GO:0005623	cell	cells
4586	4597	GO:0065007	biological	regulation
4969	4980	GO:0032502	developmental	process
4987	4994	GO:0023052	signaling	Signals
5070	5077	GO:0023052	signaling	signals
5391	5407	GO:0005319	lipid	transporter
5391	5407	GO:0005320	obsolete	apolipoprotein
5466	5478	GO:0007369	gastrulation	gastrulation
5759	5765	GO:0023052	signaling	signal
740	746	GO:0023052	signaling	signal
1460	1469	GO:0023052	signaling	signaling
1769	1779	GO:0009058	biosynthetic	process
1928	1934	GO:0004617	phosphoglycerate	dehydrogenase
2307	2314	GO:0023052	signaling	Signals
2441	2450	GO:0009058	biosynthetic	process
2730	2739	GO:0009058	biosynthetic	process
3212	3221	GO:0023052	signaling	signaling
3514	3543	GO:0004035	alkaline	phosphatase
3618	3627	GO:0023052	signaling	signaling
3757	3764	GO:0023052	signaling	signals
3930	3946	GO:0022001	negative	regulation
3999	4008	GO:0023052	signaling	signaling
4610	4619	GO:0009058	biosynthetic	process
5213	5227	GO:0048513	organ	development
5593	5606	GO:0009405	pathogenesis	pathogenesis.
5699	5712	GO:0007369	gastrulation	gastrulation,
5769	5784	GO:0010467	gene	expression
5898	5907	GO:0009058	biosynthetic	process
6337	6347	GO:0009058	biosynthetic	process
6368	6377	GO:0009058	biosynthetic	process
7189	7204	GO:0006351	transcription,	DNA-templated
7205	7234	GO:0043488	regulation	of
7473	7480	GO:0023052	signaling	signals
7527	7542	GO:0010467	gene	expression
176	183	GO:0042600	chorion	chorion
218	226	GO:0023052	signaling	signals,
452	461	GO:0023052	signaling	signaling
506	515	GO:0023052	signaling	signaling
632	641	GO:0006810	transport	transport
646	655	GO:0046903	secretion	secretion
690	698	GO:0023052	signaling	signals.
875	886	GO:0032502	developmental	process
933	946	GO:0007369	gastrulation	gastrulation.
1372	1386	GO:0048513	organ	development
1456	1465	GO:0009058	biosynthetic	process
1679	1688	GO:0009058	biosynthetic	process
2004	2015	GO:0032502	developmental	process
2189	2205	GO:0007417	central	nervous
2371	2382	GO:0032502	developmental	process
2660	2667	GO:0003675	obsolete	protein
2693	2705	GO:0032502	developmental	process
2723	2733	GO:0009058	biosynthetic	process
2860	2867	GO:0003675	obsolete	protein
2908	2919	GO:0032502	developmental	process
3263	3270	GO:0003675	obsolete	protein
3271	3276	GO:0018995	host	hosts
3349	3362	GO:0009405	pathogenesis	pathogenesis.
3591	3602	GO:0032502	developmental	process
3948	3952	GO:0005623	cell	cell
4079	4093	GO:0006351	transcription,	DNA-templated
4232	4242	GO:0065007	biological	regulation
4406	4417	GO:0065007	biological	regulation
4530	4544	GO:0009793	embryo	development
4530	4544	GO:0009792	embryo	development
4530	4544	GO:0009790	embryo	development
4581	4591	GO:0009058	biosynthetic	process
4654	4664	GO:0009058	biosynthetic	process
4728	4734	GO:0040007	growth	growth
5044	5051	GO:0023052	signaling	signals
5641	5647	GO:0007618	mating	mating
5641	5647	GO:1990277	parasexual	conjugation
5641	5647	GO:0000747	conjugation	with
5641	5647	GO:0009291	unidirectional	conjugation
5923	5930	GO:0007618	mating	matings
5923	5930	GO:1990277	parasexual	conjugation
5923	5930	GO:0000747	conjugation	with
5923	5930	GO:0009291	unidirectional	conjugation
1267	1272	GO:0004617	phosphoglycerate	dehydrogenase
2101	2109	GO:0003823	antigen	binding
2101	2109	GO:0019815	B	cell
2101	2109	GO:0042571	immunoglobulin	complex,
